 11 5668.744614 1.816E-30 6.017E-08.05570.281 1327.11000.550.000000          1 1 0          0 0 0 13  0 13       11  0 11     q4322308079917122 0    81.0   69.0
 11 5668.756540 9.102E-28 4.193E-02.02290.221 2631.28350.18-.004790          0 3 0          0 0 0 16  3 13       15  2 14      454223833360713049    33.0   31.0
 11 5668.843499 7.179E-30 6.044E-01.08030.333 4062.83810.680.004260          0 3 1          0 2 0  9  3  6        8  1  7      432230837294713152    19.0   17.0
 11 5669.037509 4.296E-28 3.255E-07.08690.391  399.45750.740.003630          0 3 0          0 0 0  6  6  1        5  1  4      544223833360713049    39.0   33.0
 11 5669.459365 1.752E-29 8.871E-01.03350.298 3997.50860.34-.021290          1 0 1          0 1 0 11  8  3       10  8  2      434233837294713152    23.0   21.0
 11 5669.531923 5.220E-29 8.810E-01.03350.298 3997.50830.34-.021280          1 0 1          0 1 0 11  8  4       10  8  3      434233837294713152    69.0   63.0
 11 5669.538058 1.841E-30 3.429E-02.08270.412 3598.72690.70-.010640          2 1 0          0 2 0  4  4  0        4  3  1      432230837294713152     9.0    9.0
 11 5669.542850 3.522E-29 5.419E-04.06400.333 2495.16580.55-.021070          0 0 2          0 1 0  8  1  8        8  2  7      534233837294713152    51.0   51.0
 11 5669.632121 1.346E-28 8.917E-03.06520.315 2818.39810.56-.005440          0 0 2          0 1 0  9  1  8        9  2  7      434223837294713152    57.0   57.0
 11 5669.737956 8.770E-30 1.709E-08.07810.371  648.97870.670.000000          0 1 1          0 0 0  8  2  6        6  3  4     q4222308079917122 0    51.0   39.0
 11 5669.767509 5.359E-30 3.004E-02.09550.434 3299.99110.730.000150          2 1 0          0 2 0  3  2  2        3  1  3      532230837294713152     7.0    7.0
 11 5669.882504 7.317E-30 1.310E-02.08640.281 3535.87040.76-.023070          0 0 2          0 1 0 11  3  8       11  4  7      432230837294713152    69.0   69.0
 11 5669.962358 8.419E-26 3.586E-03.06600.315 1080.38540.610.000000          1 1 0          0 0 0  9  5  5        9  2  8      464523837294713159    19.0   19.0
 11 5670.054409 3.086E-29 6.690E-02.07210.265 3592.42390.690.018920          0 2 1          0 1 0 12  5  7       12  3 10      434233837294713152    75.0   75.0
 11 5670.085765 4.700E-30 4.036E-02.08990.434 3387.68070.71-.003890          2 1 0          0 2 0  3  3  1        3  2  2      532230837294713152     7.0    7.0
 11 5670.348199 5.609E-25 5.608E-02.05570.333 1255.91160.52-.015000          1 1 0          0 0 0  9  6  4        8  5  3      464623837294713159    19.0   17.0
 11 5670.357214 1.198E-28 2.575E-04.09870.434 1907.61570.74-.019750          0 0 2          0 1 0  3  0  3        3  3  0      534253837294713152    21.0   21.0
 11 5670.369965 5.422E-30 3.353E-02.08080.412 3597.86600.69-.011850          2 1 0          0 2 0  4  4  1        4  3  2      432230837294713152    27.0   27.0
 11 5670.536962 1.592E-29 5.608E-02.08730.412 3482.06450.69-.003280          2 1 0          0 2 0  4  3  2        4  2  3      534223837294713152    27.0   27.0
 11 5670.619502 2.136E-25 2.164E+00.02800.298 2471.25500.28-.017000          0 1 1          0 0 0 11  9  3       10  9  2      466821838377713138    69.0   63.0
 11 5670.619589 7.119E-26 2.163E+00.02670.298 2471.25500.28-.011000          0 1 1          0 0 0 11  9  2       10  9  1      464223838394713159    23.0   21.0
 11 5670.684227 1.824E-28 3.420E-01.04020.315 3526.62750.40-.016030          1 0 1          0 1 0 10  7  3        9  7  2      434233837294713152    63.0   57.0
 11 5670.829054 9.900E-29 9.124E-06.06410.315 1216.23130.57-.006800          0 4 0          0 0 0  8  0  8        9  3  7      462230838360713049    17.0   19.0
 11 5670.830422 6.136E-29 3.451E-01.04010.315 3526.62490.40-.016070          1 0 1          0 1 0 10  7  4        9  7  3      434233837294713152    21.0   19.0
 11 5670.900686 4.374E-27 8.138E-02.06990.250 2629.33450.67-.026370          0 1 1          0 0 0 13  7  7       13  5  8      464323838394713152    81.0   81.0
 11 5671.109452 2.786E-27 1.266E-04.03180.371 1045.05830.34-.017660          1 1 0          0 0 0  7  7  1        6  6  0      434223837294713152    15.0   13.0
 11 5671.109867 8.355E-27 1.266E-04.03180.371 1045.05800.34-.017630          1 1 0          0 0 0  7  7  0        6  6  1      434223837294713152    45.0   39.0
 11 5671.123792 3.143E-27 1.964E-02.07670.352 2309.73020.670.014170          1 2 0          0 1 0  8  4  5        7  1  6      434223837294713152    51.0   45.0
 11 5671.163884 1.610E-24 5.348E-02.05900.333 1255.16680.51-.019000          1 1 0          0 0 0  9  6  3        8  5  4      467420837277713138    57.0   51.0
 11 5671.220441 2.636E-25 7.532E+00.02200.235 2746.02350.23-.020000          0 1 1          0 0 0 15  4 12       14  4 11      466620838377713138    93.0   87.0
 11 5671.283751 2.250E-30 1.187E-03.05940.298 3058.39840.55-.009950          0 0 2          0 1 0 11  1 11       10  2  8      432230837294713152    23.0   21.0
 11 5671.330534 1.698E-30 3.370E+00.02290.281 4769.23260.24-.009960          0 2 1          0 1 0 12 10  3       11 10  2      432230837294713152    25.0   23.0
 11 5671.330591 5.095E-30 3.370E+00.02290.281 4769.23260.24-.009960          0 2 1          0 1 0 12 10  2       11 10  1      432230837294713152    75.0   69.0
 11 5671.555534 5.709E-28 1.694E-02.06980.333 2630.19260.61-.027370          0 0 2          0 1 0  8  2  7        8  3  6      434223837294713152    51.0   51.0
 11 5671.937454 2.830E-23 7.020E-02.08290.441  446.69660.70-.003220          0 1 1          0 0 0  7  2  5        6  0  6      565520838367623136    15.0   13.0
 11 5672.089111 8.122E-29 1.677E-02.07020.298 3072.72640.62-.022940          1 0 1          0 1 0 10  3  7       10  3  8      634233837294713152    63.0   63.0
 11 5672.093830 1.109E-29 3.198E-02.09230.412 3482.06450.72-.013940          2 1 0          0 2 0  5  1  4        4  2  3      534243837294713152    33.0   27.0
 11 5672.109495 4.321E-28 2.029E-03.08880.371 2161.28600.71-.016110          0 0 2          0 1 0  5  1  4        6  2  5      534223837294713152    33.0   39.0
 11 5672.157903 7.927E-30 2.010E-05.05600.265 1960.20740.570.007940          1 1 0          0 0 0 11  7  5       12  2 10      432230837294713152    23.0   25.0
 11 5672.256742 9.508E-30 3.323E-08.07810.371  542.90580.670.000000          0 1 1          0 0 0  8  2  7        6  1  5     q4222308079917122 0    17.0   13.0
 11 5672.543091 6.169E-30 1.933E-05.05120.250 2246.88480.540.010220          1 1 0          0 0 0 12  7  6       13  2 11      432230837294713152    75.0   81.0
 11 5672.545498 1.749E-30 4.513E-05.05830.265 2437.50190.62-.025200          1 1 0          0 0 0 11  9  3       12  6  6      432230837294713152    23.0   25.0
 11 5672.557640 1.079E-24 7.683E+00.07400.265 2205.65270.68-.022000          0 1 1          0 0 0 13  4  9       12  4  8      467620838377713138    27.0   25.0
 11 5672.779231 4.058E-30 6.185E-02.08400.391 3598.51590.68-.002370          2 1 0          0 2 0  5  3  3        5  2  4      532230837294713152    11.0   11.0
 11 5672.902289 4.633E-28 1.013E-02.07800.391 2251.69530.66-.012620          0 0 2          0 1 0  5  3  3        5  4  2      734223837294713152    11.0   11.0
 11 5672.907692 1.805E-29 1.665E+01.04830.221 4894.58570.45-.005680          0 2 1          0 1 0 16  4 12       15  4 11      334233837294713152    99.0   93.0
 11 5672.963086 4.381E-30 1.422E-09.08870.412  224.83840.710.000000          1 1 0          0 0 0  6  3  4        4  1  4     q4222308079917122 0    39.0   27.0
 11 5672.974891 2.669E-29 1.379E-01.05270.265 3770.87890.500.014660          0 2 1          0 1 0 12  6  6       12  4  9      434233837294713152    75.0   75.0
 11 5673.084653 9.224E-26 7.664E+00.02700.235 2739.42850.31-.014000          0 1 1          0 0 0 15  3 12       14  3 11      466621838377713138    31.0   29.0
 11 5673.122738 4.146E-30 1.007E-03.06890.281 2915.89430.660.006740          0 4 0          0 1 0 12  4  8       11  1 11      332230837294713152    25.0   23.0
