time,humidity,temperature,pressure,counts_ratio,n_1762
2025-01-01 02:09:07.594229+00:00,33.60443919467972,17.590298229828477,996.9292913448908,2.2584865,1.000267716326849
2025-01-01 02:14:21.826911+00:00,33.74176665170461,17.549099184572697,996.918910607135,2.2584858,1.000268061289289
2025-01-01 02:16:14.173839+00:00,33.84403806972613,17.574848585674772,996.912808744808,2.2584859,1.0002679903680343
2025-01-01 02:22:06.282236+00:00,33.95790610532662,17.574848585674772,996.9323431237244,2.2584879,1.000267108992167
2025-01-01 02:26:19.509914+00:00,33.69590674988669,17.56969870487228,996.832534790549,2.2584881,1.000267000339396
2025-01-01 03:17:53.207341+00:00,33.83315120122272,17.528499668929726,996.0527463973284,2.2584868,1.000267403834175
2025-01-01 03:18:33.658437+00:00,33.52558096055105,17.51819991285447,996.0362776000484,2.2584868,1.0002674113721837
2025-01-01 03:29:26.225533+00:00,33.87906227181333,17.507900157943368,995.8531769455726,2.2584859,1.0002677677164769
2025-01-01 03:46:35.744877+00:00,33.93009993008977,17.528499668929726,995.7780934352522,2.2584859,1.0002677277498007
2025-01-01 05:33:23.686582+00:00,33.803881560380454,17.595448111795122,995.0878693920604,2.2584861,1.000267391355241
2025-01-02 12:14:29.354350+00:00,33.44661124873824,19.135275872889903,982.6150626847306,2.258486,1.000262658920139
2025-01-02 14:26:32.729874+00:00,34.73821789907789,19.22797536442522,982.1288399834492,2.2584869,1.000262034361345
2025-01-02 14:26:59.396481+00:00,34.852665597972255,19.222825390199432,982.1404699819198,2.2584866,1.0002621741301732
2025-01-02 14:27:12.467232+00:00,34.492440334549826,19.212525442620972,982.0407471127324,2.2584868,1.000262071276126
2025-01-02 14:27:23.019941+00:00,34.50960005271245,19.212525442620972,982.0488508212989,2.2584859,1.0002624719061886
2025-01-02 14:28:51.277547+00:00,34.72746021815009,19.1661756929243,982.1986079498346,2.2584861,1.0002624642139541
2025-01-02 14:32:40.534558+00:00,34.56797070072822,19.1095260308648,982.240513499555,2.2584858,1.0002626616687234
2025-01-02 14:32:53.851152+00:00,34.516445075390116,19.119825966801727,982.2010578793482,2.258486,1.0002625534784728
2025-01-02 14:33:07.186673+00:00,35.05972285629771,19.114675998687744,982.2486196750224,2.2584861,1.000262522217454
2025-01-02 14:33:20.508403+00:00,34.670958705574144,19.104376063332893,982.2045740445806,2.2584869,1.0002621687543474
2025-01-02 14:33:34.691879+00:00,34.68228079573047,19.104376063332893,982.093241003312,2.2584868,1.0002621831308929
2025-01-02 14:34:50.511045+00:00,35.24278358734128,19.099226096092025,982.1686351049108,2.2584869,1.000262159189181
2025-01-02 14:35:15.455870+00:00,34.648200839297964,19.094076129142195,982.1326966805444,2.2584876,1.0002618491316964
2025-01-02 14:36:30.472711+00:00,34.7737729294529,19.114675998687744,982.10945098792,2.2584864,1.0002623544146927
2025-01-02 14:41:31.706444+00:00,34.42542721009859,19.07347626425326,982.203496817765,2.2584863,1.0002624646069849
2025-01-02 14:45:07.228248+00:00,34.81985131469243,19.08377619611565,982.0886536742772,2.2584871,1.0002620668449511
2025-01-02 14:45:20.468504+00:00,34.63711038665589,19.06317633355502,982.0840649525394,2.2584875,1.0002619088863554
2025-01-02 14:45:59.085232+00:00,34.780050963414176,19.06832629875862,982.175665126862,2.2584859,1.0002626361489593
2025-01-02 14:46:12.041252+00:00,34.419949555954354,19.06317633355502,982.1397277711774,2.2584878,1.0002617927012514
2025-01-02 14:46:25.428853+00:00,34.73453640918493,19.04772643969045,982.1710723839496,2.2584871,1.0002621227602833
2025-01-02 14:47:28.918810+00:00,34.72310176478978,19.032276548445225,982.0354342560216,2.2584863,1.0002624550325843
2025-01-02 14:48:19.382932+00:00,34.73453640918493,19.042576475651003,982.1907968883564,2.258486,1.0002626199592433
2025-01-02 14:50:37.658862+00:00,34.38588356988025,19.037426511902595,982.1548603390016,2.2584874,1.0002619978590426
2025-01-02 14:52:04.764725+00:00,34.8259568309757,19.042576475651003,982.1629663471437,2.2584862,1.0002625231806952
2025-01-02 14:58:09.274958+00:00,34.78582432211168,19.06317633355502,982.0840649525394,2.2584864,1.0002623948531253
2025-01-02 14:58:13.908554+00:00,34.78582432211168,19.05802636864246,982.103790930802,2.258487,1.0002621391375803
2025-01-02 14:58:39.372493+00:00,34.90017096123901,19.05802636864246,982.2232221425922,2.2584859,1.0002626573792297
2025-01-02 15:00:08.645612+00:00,34.57993248600629,19.06317633355502,982.1791784494166,2.2584868,1.0002622448550633
2025-01-02 15:08:54.593087+00:00,34.831397429272,19.07347626425326,982.2116029978564,2.2584871,1.0002621091535813
2025-01-02 15:12:57.065647+00:00,35.14605494707969,19.052876404020935,982.203496817765,2.2584877,1.0002618576239566
2025-01-02 15:13:59.782443+00:00,35.076928273593566,19.094076129142195,982.2440280047084,2.2584867,1.0002622740512934
2025-01-02 15:14:12.635162+00:00,34.84832935107206,19.094076129142195,982.2440280047084,2.2584876,1.0002618773173764
2025-01-02 15:14:25.440825+00:00,35.08269828016561,19.099226096092025,982.2243012345284,2.2584879,1.0002617325171541
2025-01-02 15:14:51.030237+00:00,35.231298439912685,19.099226096092025,982.3078005724296,2.2584861,1.00026255087086
2025-01-02 15:18:00.478291+00:00,34.90605149511608,19.042576475651003,982.246458028162,2.2584862,1.0002625448959466
2025-01-02 15:18:25.522645+00:00,35.311836956088605,19.042576475651003,982.1351358250568,2.2584882,1.0002616259873047
2025-01-02 15:20:44.802647+00:00,35.243137465943065,19.06317633355502,982.2232221425922,2.2584868,1.000262251245844
2025-01-02 15:21:12.616569+00:00,35.37457076691673,19.06832629875862,982.231328527796,2.2584861,1.0002625576327702
2025-01-02 15:22:00.834418+00:00,35.21485860324872,19.032276548445225,982.2302446379736,2.2584865,1.000262414643865
2025-01-02 15:24:32.604022+00:00,35.528820508518436,19.078626230038935,982.1953906663264,2.258487,1.000262138673471
2025-01-02 15:26:24.642084+00:00,34.67113052249083,19.094076129142195,982.216195144973,2.2584883,1.0002615612867776
2025-01-02 15:27:16.058180+00:00,35.40872424991215,19.08377619611565,982.2834802857776,2.2584874,1.000261981357505
2025-01-02 15:27:52.712503+00:00,34.98560715749623,19.088926162483403,982.1721506787176,2.2584859,1.0002626145916043
2025-01-02 15:28:58.007863+00:00,35.151720131722314,19.05802636864246,982.2788851525077,2.2584867,1.0002623159276565
2025-01-02 15:29:11.015064+00:00,35.04892142168127,19.05802636864246,982.242947047674,2.2584865,1.000262395716338
2025-01-02 15:29:23.607918+00:00,35.21470619621843,19.06317633355502,982.1953906663264,2.2584864,1.0002624211783049
2025-01-02 15:30:15.682496+00:00,35.27773817804015,19.032276548445225,982.3775033341448,2.2584872,1.0002621435610217
2025-01-02 15:30:30.952892+00:00,35.740635655417414,19.037426511902595,982.2105209730304,2.2584862,1.0002625332098236
2025-01-02 15:40:32.461802+00:00,35.11752299131339,19.042576475651003,982.218627448696,2.2584876,1.0002619156712773
2025-01-02 15:50:13.245557+00:00,34.90060675344338,19.016826659819344,982.2975204104785,2.2584867,1.000262360857453
2025-01-02 15:50:24.726848+00:00,35.17494621413191,19.016826659819344,982.3172426016132,2.2584862,1.0002625853560245
2025-01-02 15:51:02.782432+00:00,35.41487751827424,19.037426511902595,982.3253501314,2.2584861,1.0002626109142665
2025-01-02 15:51:27.745243+00:00,35.289070848075895,19.04772643969045,982.3380573207032,2.2584863,1.0002625172899506
2025-01-02 15:52:07.638102+00:00,35.294787230420084,19.04772643969045,982.3380573207032,2.2584879,1.0002618086188102
2025-01-02 15:52:20.735342+00:00,35.35766680645683,19.042576475651003,982.2940120675198,2.2584869,1.0002622439344917
2025-01-02 15:52:58.611222+00:00,35.45498601449078,19.037426511902595,982.2105209730304,2.2584883,1.0002616054655993
2025-01-02 15:55:05.663346+00:00,35.14059653997357,19.0219766224036,982.3253501314,2.2584863,1.0002625387809156
2025-01-02 15:57:35.631026+00:00,35.20944714596877,19.001376773812808,982.3764066567246,2.2584875,1.0002620393841903
2025-01-02 15:59:04.235878+00:00,35.346578870491335,19.00652673552395,982.3288566668444,2.2584881,1.000261755057061
2025-01-02 16:00:44.646091+00:00,35.432459682793585,18.97562696962268,982.4193495000874,2.2584858,1.0002628256904267
2025-01-02 16:01:47.158865+00:00,35.17494621413191,19.0219766224036,982.3172426016132,2.2584858,1.0002627577747345
2025-01-02 16:04:42.403533+00:00,35.163513573961794,19.011676697526127,982.3369643730308,2.2584884,1.0002616211121178
2025-01-02 16:10:09.087310+00:00,35.180764830056525,19.00652673552395,982.3566857247336,2.2584875,1.0002620295949545
2025-01-02 16:11:25.626798+00:00,35.197811379982944,19.0219766224036,982.3810096306188,2.2584865,1.0002624646497364
2025-01-02 16:13:07.442590+00:00,35.220828438437124,18.985926890425617,982.4355669344596,2.2584884,1.0002616707590224
2025-01-02 16:13:45.886595+00:00,35.26690705509393,18.97047700965777,982.494723434904,2.2584859,1.0002628076816278
2025-01-02 16:17:46.704685+00:00,35.07189372227663,19.037426511902595,982.5723169590178,2.2584863,1.000262591292406
2025-01-02 16:19:27.279534+00:00,35.23190649984266,19.04772643969045,982.6163670787676,2.2584879,1.0002618836893173
2025-01-02 16:21:07.801234+00:00,35.323764956023794,19.00652673552395,982.6071481063292,2.2584861,1.0002627155872035
2025-01-02 16:23:25.481537+00:00,35.44946215319112,19.00652673552395,982.6628066237176,2.2584859,1.0002628180568016
2025-01-02 16:23:50.185577+00:00,35.272372461597,18.996226812392702,982.7022433459654,2.2584871,1.0002623080739035
2025-01-02 16:26:20.719394+00:00,35.51809647551146,19.001376773812808,982.7938416004034,2.2584884,1.000261750123054
2025-01-02 16:27:36.770665+00:00,35.289818719308975,18.965327049983895,982.7370608438224,2.2584864,1.0002626557304635
2025-01-02 16:28:15.069290+00:00,35.51828510565883,18.98077692987863,982.8170517290472,2.2584871,1.0002623510640916
2025-01-02 16:29:21.715772+00:00,35.2779882981404,19.001376773812808,982.7938416004034,2.2584859,1.000262859299641
2025-01-02 16:29:46.310593+00:00,35.04934313526814,19.00652673552395,982.8576120369904,2.2584863,1.0002626963471621
2025-01-02 16:29:58.607918+00:00,35.12937067857137,19.00652673552395,982.8657241846754,2.258486,1.0002628307375863
2025-01-02 16:32:30.357114+00:00,35.100424877846784,19.042576475651003,982.9422287309104,2.258486,1.0002628182892956
2025-01-02 16:34:22.858814+00:00,35.23205827298565,19.037426511902595,983.0454396640148,2.2584859,1.0002628938974416
2025-01-02 16:36:28.251179+00:00,35.494997149943586,19.016826659819344,983.1521361095084,2.2584875,1.0002622306851596
2025-01-02 16:41:05.895093+00:00,35.20944714596877,19.001376773812808,983.2947692126312,2.2584858,1.0002630383640128
2025-01-02 16:42:11.683464+00:00,35.25477235363586,19.042576475651003,983.3678129793648,2.2584863,1.000262798179889
2025-01-02 16:43:03.233976+00:00,35.17484372728503,19.032276548445225,983.355063250519,2.2584858,1.0002630263446488
2025-01-02 16:47:01.437302+00:00,35.32953012577277,18.99107685126364,983.4176829010836,2.258486,1.0002629912314795
2025-01-02 16:48:17.010090+00:00,35.077872273085596,19.011676697526127,983.4976935641868,2.2584873,1.000262419981696
2025-01-02 16:50:22.965836+00:00,35.65540170261362,18.985926890425617,983.537117407797,2.2584863,1.0002628924664465
2025-01-02 16:51:28.073551+00:00,35.569488743003845,19.00652673552395,983.5533533055278,2.2584862,1.000262922822913
2025-01-02 16:52:03.640400+00:00,35.50671282226828,18.996226812392702,983.537117407797,2.2584866,1.000262751315968
2025-01-02 16:52:29.181087+00:00,34.95237946400059,19.001376773812808,983.5174056958456,2.2584862,1.000262922949259
2025-01-02 16:53:08.902033+00:00,35.2782381495354,18.98077692987863,983.4965281660462,2.258488,1.0002621364820987
2025-01-02 16:53:48.236278+00:00,35.00387816690257,18.98077692987863,983.6240788133016,2.2584871,1.0002625714879128
2025-01-02 16:54:27.203060+00:00,35.29006747231238,18.93957725598011,983.531302662386,2.2584858,1.0002631580259187
2025-01-02 16:54:52.023370+00:00,35.31282866257686,18.94987717270851,983.519711964613,2.2584876,1.0002623480407202
2025-01-02 16:55:30.323666+00:00,35.009912543258,18.944727214198792,983.5672481336732,2.2584858,1.000263165181621
2025-01-02 16:56:20.691520+00:00,35.19837134769764,18.95502713150927,983.555657708024,2.2584863,1.000262929613122
2025-01-02 17:00:55.938590+00:00,35.19821875821241,18.98077692987863,983.7353941559865,2.2584865,1.0002628654733294
2025-01-02 17:01:21.648786+00:00,35.47275377023778,18.960177090601064,983.702915569178,2.2584866,1.0002628292388798
2025-01-02 17:03:52.758528+00:00,35.36406899690764,18.97047700965777,983.7748116561062,2.2584882,1.000262131268526
2025-01-02 17:05:25.243129+00:00,35.45575212672214,18.944727214198792,983.8258140436512,2.258488,1.0002622565059645
2025-01-02 17:05:51.260734+00:00,35.45565651315773,18.95502713150927,983.8617625688556,2.2584873,1.000262566668811
2025-01-02 17:06:04.472245+00:00,35.569954088155164,18.95502713150927,983.8258140436512,2.2584864,1.000262954710879
2025-01-02 17:09:13.280814+00:00,35.044574354295214,18.913827469252283,983.9637518257956,2.2584865,1.0002629896227624
2025-01-02 17:11:06.445222+00:00,35.1761727027228,18.898377600708045,984.0275266103616,2.2584873,1.0002626655861486
2025-01-02 17:12:47.150569+00:00,35.51304138892862,18.929277340415865,983.9799961547474,2.2584879,1.0002623558965467
2025-01-02 17:15:07.204709+00:00,35.35307936432919,18.9241273830703,984.0159451375782,2.2584881,1.0002622829956682
2025-01-02 17:15:19.862030+00:00,35.34741363247546,18.918977426015772,984.055352956275,2.2584873,1.0002626526645038
2025-01-02 17:16:13.184783+00:00,35.67898482280247,18.908677512779832,984.1504109869232,2.2584863,1.0002631278527907
2025-01-02 17:16:24.445695+00:00,35.70179564035077,18.898377600708045,984.0785126023038,2.2584865,1.0002630293206498
2025-01-02 17:16:37.308508+00:00,35.29627854917062,18.88807768980041,984.0982146328688,2.2584861,1.000263224531831
2025-01-02 17:20:37.635115+00:00,35.530372473311054,18.908677512779832,984.1504109869232,2.2584861,1.0002632176316357
2025-01-02 17:21:20.577054+00:00,35.998991522045294,18.898377600708045,984.1782369608904,2.2584866,1.0002630093616782
2025-01-02 17:21:29.601071+00:00,35.393324651044665,18.88807768980041,984.1457412826852,2.2584883,1.0002622621286457
2025-01-02 17:24:23.756415+00:00,35.56484351089556,18.87777778005693,984.1851428163208,2.2584858,1.0002633880350094
2025-01-02 17:25:51.927581+00:00,35.804819911146076,18.88807768980041,984.248916846749,2.2584877,1.0002625521979835
2025-01-02 17:28:48.768176+00:00,35.33618073644495,18.898377600708045,984.356768144534,2.2584874,1.0002627082533058
2025-01-02 17:29:07.933404+00:00,36.021721479638586,18.913827469252283,984.3451932061784,2.2584867,1.000262995381877
2025-01-02 17:29:53.325103+00:00,35.15316002722147,18.913827469252283,984.3254922778408,2.2584866,1.0002630414099967
2025-01-02 17:30:19.667637+00:00,35.75884641012019,18.918977426015772,984.3451932061784,2.2584869,1.0002629041765285
2025-01-02 17:34:05.844010+00:00,35.19928485314024,18.87262782562175,984.3439652151422,2.2584861,1.0002633054400587
2025-01-02 17:34:43.709254+00:00,35.3936150649172,18.867477871477604,984.3799156187284,2.2584869,1.0002629639494673
2025-01-02 17:36:36.506579+00:00,35.27362016528146,18.867477871477604,984.3358395837548,2.2584863,1.0002632188359497
2025-01-02 17:37:14.600577+00:00,35.39366342961241,18.85717796406243,984.3752360431524,2.2584861,1.0002633265119003
2025-01-02 17:37:52.857262+00:00,35.74794962091568,18.84687805781141,984.3589840468876,2.2584859,1.000263417386423
2025-01-02 17:38:42.424291+00:00,35.759331961240534,18.862327917624494,984.3277139811612,2.258486,1.0002633503633038
2025-01-02 17:42:03.968442+00:00,35.873766264575174,18.841728105122456,984.3508580919593,2.2584861,1.0002633303708386
2025-01-02 17:42:17.284054+00:00,35.56535334765458,18.831428200617665,984.3624289462618,2.2584866,1.0002631240158344
2025-01-02 17:42:29.734037+00:00,35.72527447534211,18.83657815272454,984.4458970941688,2.2584873,1.0002628303295333
2025-01-02 17:42:42.764506+00:00,36.25082910076184,18.841728105122456,984.4065044016138,2.2584866,1.0002631208093427
2025-01-02 17:42:56.859576+00:00,35.856499041391274,18.85717796406243,984.4308837554034,2.2584866,1.0002631162561384
2025-01-02 17:43:36.082381+00:00,35.43370821332518,18.85717796406243,984.4668343828358,2.2584866,1.0002631292989073
2025-01-02 17:43:47.914704+00:00,35.15367223336026,18.867477871477604,984.502785525719,2.2584866,1.0002631316875705
2025-01-02 17:44:13.846333+00:00,35.85074299247751,18.8520280107914,984.3949336434208,2.2584859,1.0002634214426338
2025-01-02 17:44:26.064731+00:00,35.33657321639336,18.85717796406243,984.4424542413376,2.2584866,1.0002631235456572
2025-01-02 17:47:46.728196+00:00,35.37090508166538,18.8520280107914,984.5062282857748,2.2584861,1.0002633665637546
2025-01-02 17:51:20.430570+00:00,35.37134209313208,18.80567844444886,984.4887281780044,2.2584858,1.000263537519229
2025-01-02 17:52:48.960857+00:00,35.49688855688952,18.821128297277028,984.5049829859822,2.2584864,1.000263260871185
2025-01-02 17:53:13.928445+00:00,35.862383460693735,18.83657815272454,984.5374929477682,2.2584859,1.0002634738299347
2025-01-02 17:55:24.963754+00:00,35.55383408264993,18.841728105122456,984.5653159930712,2.2584879,1.0002625932354825
2025-01-02 17:55:37.545831+00:00,35.21091549503489,18.8520280107914,984.5224826773142,2.2584875,1.0002627521623784
2025-01-02 17:56:14.983740+00:00,35.336818167054055,18.831428200617665,984.5374929477682,2.2584862,1.0002633499443416
2025-01-02 18:01:04.612485+00:00,35.794439382291266,18.76447884971276,984.590629021723,2.258486,1.0002635109163527
2025-01-02 18:03:14.385164+00:00,35.40528397889753,18.841728105122456,984.6847370967416,2.2584862,1.0002633793604527
2025-01-02 18:05:10.891131+00:00,35.839747673197216,18.810828395100543,984.6916091042953,2.2584859,1.000263539108976
2025-01-02 18:05:56.459378+00:00,35.2912577463833,18.815978346043263,984.6800447839388,2.258486,1.0002634913702848
2025-01-02 18:06:09.609671+00:00,35.50836180816503,18.815978346043263,984.671915934128,2.2584864,1.0002633102899199
2025-01-02 18:07:39.614914+00:00,35.502601721703215,18.841728105122456,984.7403838651378,2.258486,1.0002634820737188
2025-01-02 18:07:52.044715+00:00,35.313816069847725,18.826278248801827,984.7438190665872,2.2584858,1.000263587355946
2025-01-02 18:15:49.255257+00:00,34.9199174333888,18.810828395100543,984.925745653924,2.2584859,1.0002636092736163
2025-01-02 18:16:16.259321+00:00,35.45699119099396,18.810828395100543,984.9420078847302,2.2584874,1.0002629449829874
2025-01-02 18:17:48.848200+00:00,35.86848060719259,18.79022859424003,984.9535673686656,2.2584868,1.0002632295429497
2025-01-02 18:18:00.102088+00:00,35.66859454797575,18.785078644752502,985.0126366924404,2.2584872,1.000263074586802
2025-01-02 18:21:45.533756+00:00,34.890696930159656,18.867477871477604,985.11492653392,2.2584872,1.0002630321654233
2025-01-02 18:27:38.528121+00:00,35.45170589930049,18.77477874665055,985.246759169092,2.2584858,1.000263768668992
2025-01-02 18:28:54.292712+00:00,35.80573316316749,18.77992869555601,985.3383563065026,2.2584862,1.0002636084763248
2025-01-02 18:32:43.570632+00:00,35.91409321875411,18.810828395100543,985.2480529409532,2.2584875,1.0002629790778266
2025-01-02 18:33:05.792073+00:00,35.4283298356233,18.821128297277028,985.2955635762634,2.2584879,1.0002628090458234
2025-01-02 18:34:24.119386+00:00,35.582815232343265,18.795378544018604,985.2840092973624,2.2584863,1.0002635371243356
2025-01-02 18:34:38.481905+00:00,35.61699996794849,18.80567844444886,985.2399192396688,2.2584867,1.000263338354448
2025-01-02 18:35:02.927789+00:00,35.422712403667816,18.810828395100543,985.27245421784,2.2584876,1.0002629452781235
2025-01-02 18:35:15.677191+00:00,35.69126515834384,18.80567844444886,985.2677413984102,2.2584864,1.000263478085101
2025-01-02 18:36:06.525983+00:00,35.857056290017475,18.795378544018604,985.2792953251416,2.2584862,1.0002635779486884
2025-01-02 18:42:52.092460+00:00,35.74852337547116,18.79022859424003,985.3546257871458,2.2584871,1.0002632051758522
2025-01-02 18:45:35.135893+00:00,35.60557441107038,18.815978346043263,985.4231227154752,2.2584878,1.000262890868654
2025-01-02 18:45:56.606727+00:00,35.35996435332881,18.800528494088212,985.3790302244954,2.2584861,1.0002636482102982
2025-01-02 18:46:21.621158+00:00,35.6569891167825,18.800528494088212,985.4543615021198,2.2584866,1.000263444578533
2025-01-02 18:47:00.205218+00:00,35.60018219967738,18.769628798036138,985.4055488523434,2.2584871,1.0002632390599684
2025-01-02 18:48:18.577813+00:00,35.37202015836087,18.733579165884297,985.4876974596584,2.2584863,1.000263650553509
2025-01-02 18:48:33.657191+00:00,35.886168100598624,18.72327927360311,985.43205924816,2.2584876,1.000263065287109
2025-01-02 18:48:43.951253+00:00,35.79478685259584,18.72327927360311,985.4436062260728,2.2584876,1.0002630691141854
2025-01-02 18:48:56.806520+00:00,35.577700677312606,18.728429219598183,985.4795611523105,2.2584858,1.0002638729340252
2025-01-02 18:49:23.691897+00:00,35.97191842252797,18.712979382486083,985.4470162117713,2.2584858,1.0002638753426527
2025-01-02 18:49:35.146938+00:00,35.920603036586336,18.702679492533207,985.4829706029263,2.2584879,1.0002629648507961
2025-01-02 18:49:48.326532+00:00,35.44637346844088,18.72327927360311,985.499243540726,2.2584864,1.0002636182892428
2025-01-02 18:50:25.869242+00:00,35.52053525495342,18.733579165884297,985.4598783443556,2.258486,1.0002637747725789
2025-01-02 18:51:53.782962+00:00,35.7602553117598,18.754178953939117,985.4483310144316,2.2584859,1.0002637950019222
2025-01-02 18:52:30.855083+00:00,35.9716704421328,18.74387905932963,985.5039701609944,2.2584868,1.0002634191524349
2025-01-02 18:52:55.755574+00:00,35.64057546567703,18.72327927360311,985.471424873846,2.2584872,1.000263254963661
2025-01-02 18:53:08.448916+00:00,35.61777420068368,18.71812932789908,985.5189255096049,2.2584879,1.0002629626240702
2025-01-02 18:53:20.696085+00:00,35.38934938829086,18.71812932789908,985.491107057382,2.2584881,1.000262868409871
2025-01-02 18:59:13.441402+00:00,35.932566637173544,18.630580295459367,985.6587515742732,2.2584879,1.0002630786138484
2025-01-02 18:59:52.642120+00:00,35.61840947207978,18.64603011860163,985.6275366287346,2.2584874,1.0002632798865747
2025-01-02 19:00:21.064489+00:00,35.84077751166771,18.68722965978668,985.7204601202416,2.2584883,1.000262866323273
2025-01-02 19:03:14.902925+00:00,35.82974156865037,18.630580295459367,985.7421956968936,2.2584868,1.0002635889975353
2025-01-02 19:13:35.009877+00:00,36.09851034633863,18.589380779885687,985.677082622391,2.258486,1.000263961843104
2025-01-02 19:20:41.794170+00:00,36.02437129013424,18.57908090390265,985.9111170045616,2.2584862,1.0002639461865028
2025-01-02 19:22:22.850050+00:00,35.813254759184744,18.56878102908377,985.9782713287132,2.2584863,1.0002639311274006
2025-01-02 19:23:01.429195+00:00,36.121660996750585,18.548181282938454,985.9735159644068,2.2584871,1.0002635921766412
2025-01-02 19:23:52.882476+00:00,36.17311512630775,18.53788141161203,986.0766183487016,2.258486,1.0002641161607089
2025-01-02 19:24:56.647240+00:00,35.92197915030626,18.543031347129727,986.160051695763,2.258486,1.000264135765504
2025-01-02 19:26:11.834171+00:00,36.15051454340194,18.50698180461768,986.1586674301468,2.2584859,1.0002642112799136
2025-01-02 19:30:36.354340+00:00,35.750843733633026,18.517281672451645,986.2305749487516,2.2584859,1.0002642241894495
2025-01-02 19:32:04.990273+00:00,35.75066966538103,18.53788141161203,986.2631520724556,2.258488,1.0002632837772278
2025-01-02 19:39:36.899819+00:00,36.0766661954621,18.460632413771236,986.252220326844,2.2584861,1.000264191353693
2025-01-03 13:02:32.679046+00:00,32.11288843764357,20.160125492984665,990.6147027910262,2.258486,1.0002638666613226
2025-01-03 13:31:38.264251+00:00,32.77461803704602,20.03652492762194,990.6417135978332,2.2584872,1.000263450433285
2025-01-03 13:32:39.992418+00:00,32.56862479637658,20.010774830938317,990.6402851976314,2.2584862,1.0002639184353508
2025-01-03 14:59:17.729338+00:00,33.968657098092905,19.470024481328437,990.9688625918352,2.258486,1.0002645820257998
