time,humidity_wm_bme280
2025-07-13 22:00:01.515476+00:00,31.302517442303913
2025-07-13 22:00:02.409573+00:00,31.39023085373742
2025-07-13 22:00:11.444502+00:00,31.48986111846229
2025-07-13 22:00:17.754901+00:00,31.08638180430661
2025-07-13 22:00:18.290727+00:00,31.23865321993514
2025-07-13 22:00:18.961138+00:00,31.367181699078458
2025-07-13 22:00:19.908785+00:00,31.437123252744165
2025-07-13 22:00:21.659746+00:00,31.22661258225343
2025-07-13 22:00:28.528503+00:00,31.717784064504734
2025-07-13 22:00:31.219664+00:00,31.127316649930577
2025-07-13 22:00:39.436407+00:00,31.618164471751847
2025-07-13 22:00:41.348984+00:00,31.366954463692046
2025-07-13 22:00:42.367342+00:00,31.331983556572517
2025-07-13 22:00:42.927263+00:00,31.238423056209182
2025-07-13 22:00:43.122518+00:00,31.23830795819127
2025-07-13 22:00:43.353537+00:00,31.267431450146564
2025-07-13 22:00:43.537420+00:00,31.28497449105266
2025-07-13 22:00:44.558564+00:00,31.583303622778335
2025-07-13 22:00:44.912205+00:00,31.612649757267906
2025-07-13 22:00:45.981850+00:00,31.355373283215574
2025-07-13 22:00:46.469084+00:00,31.220649569417702
2025-07-13 22:00:46.886163+00:00,31.121352405756888
2025-07-13 22:00:47.909400+00:00,31.203106199777157
2025-07-13 22:00:49.925901+00:00,31.65346798895901
2025-07-13 22:00:52.559159+00:00,31.671008856372186
2025-07-13 22:00:52.766960+00:00,31.68843968715454
2025-07-13 22:00:53.017007+00:00,31.68237264385244
2025-07-13 22:00:53.351781+00:00,31.67674571121981
2025-07-13 22:00:53.617085+00:00,31.682812721411764
2025-07-13 22:00:53.878327+00:00,31.69417676946112
2025-07-13 22:00:56.858169+00:00,31.261813420368682
2025-07-13 22:00:57.178941+00:00,31.2381928494034
2025-07-13 22:00:57.523885+00:00,31.12146884472502
2025-07-13 22:00:57.983268+00:00,31.004510648763098
2025-07-13 22:00:58.288915+00:00,30.99866263437246
2025-07-13 22:00:58.714789+00:00,31.00462841800153
2025-07-13 22:00:59.233060+00:00,30.992814610020627
2025-07-13 22:00:59.583798+00:00,30.98111853143338
2025-07-13 22:00:59.872245+00:00,31.02205463216784
2025-07-13 22:01:00.357650+00:00,31.150591667418816
2025-07-13 22:01:00.712376+00:00,31.285203625149066
2025-07-13 22:01:01.498821+00:00,31.448930595996696
2025-07-13 22:01:04.742334+00:00,31.706200057368164
2025-07-13 22:01:06.261709+00:00,31.758711848646048
2025-07-13 22:01:07.900222+00:00,31.13889599263831
2025-07-13 22:01:12.669125+00:00,31.255850947387362
2025-07-13 22:01:13.798219+00:00,31.443083338656837
2025-07-13 22:01:14.941953+00:00,31.238538143457134
2025-07-13 22:01:17.391415+00:00,31.624454346997503
2025-07-13 22:01:20.117413+00:00,31.22695824626991
2025-07-13 22:01:23.017201+00:00,31.285661764104983
2025-07-13 22:01:23.712598+00:00,30.888024845175366
2025-07-13 22:01:24.516837+00:00,31.016559520738653
2025-07-13 22:01:25.192166+00:00,31.109889766727953
