time,pressure_wm_bme280
2025-08-24 22:00:05.135946+00:00,988.025161731494
2025-08-24 22:00:06.403105+00:00,987.9487772845703
2025-08-24 22:00:09.669816+00:00,988.1057749789726
2025-08-24 22:00:10.978088+00:00,988.0776139533262
2025-08-24 22:00:19.326610+00:00,988.0093243265235
2025-08-24 22:00:19.914127+00:00,987.9811629100842
2025-08-24 22:00:21.888222+00:00,987.9892593799699
2025-08-24 22:00:22.452749+00:00,987.9811629100842
2025-08-24 22:00:22.987361+00:00,988.053679665923
2025-08-24 22:00:24.846254+00:00,987.9892593799699
2025-08-24 22:00:25.439407+00:00,988.0174210309617
2025-08-24 22:00:25.828579+00:00,988.0054523959338
2025-08-24 22:00:26.352822+00:00,988.0174210309617
2025-08-24 22:00:26.911800+00:00,988.025517760799
2025-08-24 22:00:27.837060+00:00,988.0336145160326
2025-08-24 22:00:29.359916+00:00,988.053679665923
2025-08-24 22:00:31.702358+00:00,988.0417112966607
2025-08-24 22:00:32.334191+00:00,988.025517760799
2025-08-24 22:00:34.305258+00:00,988.0698736708931
2025-08-24 22:00:36.153188+00:00,988.0899388149679
2025-08-24 22:00:40.385162+00:00,988.0579049340911
2025-08-24 22:00:41.666539+00:00,988.0779707114685
2025-08-24 22:00:42.064260+00:00,988.0216455134732
2025-08-24 22:00:42.441440+00:00,988.0579049340911
2025-08-24 22:00:45.248325+00:00,988.0216455134732
2025-08-24 22:00:45.950638+00:00,987.9815126746731
2025-08-24 22:00:49.317840+00:00,988.0941648687877
2025-08-24 22:00:50.326079+00:00,988.0297421103279
2025-08-24 22:00:50.694628+00:00,988.0378387325694
2025-08-24 22:00:51.062311+00:00,987.9896088531881
2025-08-24 22:00:51.654519+00:00,988.0740986730716
2025-08-24 22:00:52.076563+00:00,987.9734165215424
2025-08-24 22:00:52.309533+00:00,988.0378387325694
2025-08-24 22:00:52.552789+00:00,988.0378387325694
2025-08-24 22:00:53.068596+00:00,988.0740986730716
2025-08-24 22:00:55.044405+00:00,988.0941648687877
2025-08-24 22:00:55.301586+00:00,987.9653203937975
2025-08-24 22:00:55.922551+00:00,988.1022619855278
2025-08-24 22:00:56.325587+00:00,988.0297421103279
2025-08-24 22:00:57.042408+00:00,987.9896088531881
2025-08-24 22:00:58.060374+00:00,988.0378387325694
2025-08-24 22:00:58.309232+00:00,988.0297421103279
2025-08-24 22:01:00.201683+00:00,988.0660017908884
2025-08-24 22:01:01.689996+00:00,988.0216455134732
2025-08-24 22:01:02.078080+00:00,988.0297421103279
2025-08-24 22:01:02.478414+00:00,988.0378387325694
2025-08-24 22:01:03.127240+00:00,988.0297421103279
2025-08-24 22:01:03.595347+00:00,988.0297421103279
2025-08-24 22:01:04.085262+00:00,988.0579049340911
2025-08-24 22:01:04.568007+00:00,987.9452537565201
2025-08-24 22:01:05.160688+00:00,987.917091011078
2025-08-24 22:01:05.785918+00:00,988.0579049340911
2025-08-24 22:01:06.846507+00:00,988.0216455134732
2025-08-24 22:01:07.578054+00:00,988.0135489420078
2025-08-24 22:01:12.886231+00:00,988.0135489420078
2025-08-24 22:01:15.467965+00:00,988.0698736708931
2025-08-24 22:01:15.944201+00:00,988.0417112966607
2025-08-24 22:01:16.417608+00:00,988.0417112966607
2025-08-24 22:01:17.067716+00:00,988.0135489420078
2025-08-24 22:01:19.873918+00:00,988.0336145160326
2025-08-24 22:01:20.427589+00:00,988.0617766557106
