time,pressure_wm_bme280
2025-04-06 22:00:00.586120+00:00,989.2938207035844
2025-04-06 22:00:01.414505+00:00,989.2856790703279
2025-04-06 22:00:02.462407+00:00,989.3497670432821
2025-04-06 22:00:03.088715+00:00,989.3416249416955
2025-04-06 22:00:03.836086+00:00,989.2658475627097
2025-04-06 22:00:04.419072+00:00,989.321793863775
2025-04-06 22:00:04.723616+00:00,989.3497670432821
2025-04-06 22:00:05.111282+00:00,989.3497670432821
2025-04-06 22:00:05.446127+00:00,989.3299357586039
2025-04-06 22:00:05.876723+00:00,989.2180422970774
2025-04-06 22:00:06.385781+00:00,989.3019623642476
2025-04-06 22:00:06.697986+00:00,989.3101040523159
2025-04-06 22:00:07.086585+00:00,989.3182457677867
2025-04-06 22:00:07.613295+00:00,989.2938207035844
2025-04-06 22:00:08.128440+00:00,989.3416249416955
2025-04-06 22:00:08.584329+00:00,989.2577061636179
2025-04-06 22:00:09.092818+00:00,989.3416249416955
2025-04-06 22:00:09.795751+00:00,989.3416249416955
2025-04-06 22:00:10.445006+00:00,989.357909172277
2025-04-06 22:00:10.952797+00:00,989.2938207035844
2025-04-06 22:00:11.314443+00:00,989.3660513286778
2025-04-06 22:00:11.589970+00:00,989.346219630476
2025-04-06 22:00:11.936198+00:00,989.2902719244146
2025-04-06 22:00:12.567013+00:00,989.3065549692196
2025-04-06 22:00:12.959291+00:00,989.2739889892079
2025-04-06 22:00:13.412507+00:00,989.3380776808385
2025-04-06 22:00:13.828325+00:00,989.3019623642476
2025-04-06 22:00:14.332764+00:00,989.3543616075145
2025-04-06 22:00:14.700425+00:00,989.3101040523159
2025-04-06 22:00:15.056858+00:00,989.3182457677867
2025-04-06 22:00:15.507577+00:00,989.3660513286778
2025-04-06 22:00:16.185591+00:00,989.2460156334844
2025-04-06 22:00:16.586351+00:00,989.2343242956215
2025-04-06 22:00:17.069969+00:00,989.3263875106578
2025-04-06 22:00:17.469473+00:00,989.3101040523159
2025-04-06 22:00:18.074353+00:00,989.2821304431101
2025-04-06 22:00:18.556865+00:00,989.2821304431101
2025-04-06 22:00:19.797165+00:00,989.2739889892079
2025-04-06 22:00:20.136252+00:00,989.3299357586039
2025-04-06 22:00:20.522339+00:00,989.3101040523159
2025-04-06 22:00:20.970977+00:00,989.3019623642476
2025-04-06 22:00:21.508126+00:00,989.3019623642476
2025-04-06 22:00:21.854401+00:00,989.2577061636179
2025-04-06 22:00:22.278105+00:00,989.2821304431101
2025-04-06 22:00:22.628354+00:00,989.2739889892079
2025-04-06 22:00:23.119586+00:00,989.2577061636179
2025-04-06 22:00:23.485145+00:00,989.3858826052664
2025-04-06 22:00:23.861514+00:00,989.3019623642476
2025-04-06 22:00:24.195032+00:00,989.321793863775
2025-04-06 22:00:24.771308+00:00,989.321793863775
2025-04-06 22:00:25.137171+00:00,989.357909172277
2025-04-06 22:00:25.553231+00:00,989.2938207035844
2025-04-06 22:00:26.085698+00:00,989.321793863775
2025-04-06 22:00:26.644506+00:00,989.3416249416955
2025-04-06 22:00:27.110068+00:00,989.3299357586039
2025-04-06 22:00:27.547688+00:00,989.2739889892079
2025-04-06 22:00:27.886242+00:00,989.3299357586039
2025-04-06 22:00:28.537800+00:00,989.3497670432821
2025-04-06 22:00:29.197455+00:00,989.2856790703279
2025-04-06 22:00:29.636059+00:00,989.2577061636179
2025-04-06 22:00:30.236784+00:00,989.3299357586039
2025-04-06 22:00:30.644940+00:00,989.2938207035844
2025-04-06 22:00:31.169987+00:00,989.2739889892079
2025-04-06 22:00:31.852888+00:00,989.3497670432821
2025-04-06 22:00:32.297305+00:00,989.2821304431101
2025-04-06 22:00:32.744355+00:00,989.3416249416955
2025-04-06 22:00:33.224427+00:00,989.2856790703279
2025-04-06 22:00:33.860599+00:00,989.3019623642476
2025-04-06 22:00:34.277869+00:00,989.3741935124826
2025-04-06 22:00:34.661571+00:00,989.346219630476
2025-04-06 22:00:35.075656+00:00,989.2577061636179
2025-04-06 22:00:35.639448+00:00,989.2378744411512
2025-04-06 22:00:36.048209+00:00,989.2378744411512
2025-04-06 22:00:36.621678+00:00,989.2658475627097
2025-04-06 22:00:36.977937+00:00,989.2739889892079
2025-04-06 22:00:37.525232+00:00,989.2297332762239
2025-04-06 22:00:38.030563+00:00,989.2856790703279
2025-04-06 22:00:38.539087+00:00,989.2938207035844
2025-04-06 22:00:38.912295+00:00,989.3136519963538
2025-04-06 22:00:39.621759+00:00,989.2856790703279
2025-04-06 22:00:40.215427+00:00,989.3299357586039
2025-04-06 22:00:40.604204+00:00,989.2938207035844
2025-04-06 22:00:41.042352+00:00,989.3380776808385
2025-04-06 22:00:41.513855+00:00,989.3101040523159
2025-04-06 22:00:41.941633+00:00,989.3426710785914
2025-04-06 22:00:42.396434+00:00,989.3380776808385
2025-04-06 22:00:43.292176+00:00,989.357909172277
2025-04-06 22:00:43.951190+00:00,989.2739889892079
2025-04-06 22:00:44.285354+00:00,989.3101040523159
2025-04-06 22:00:44.611043+00:00,989.2460156334844
2025-04-06 22:00:44.937053+00:00,989.357909172277
2025-04-06 22:00:45.297760+00:00,989.3380776808385
2025-04-06 22:00:45.636727+00:00,989.2821304431101
2025-04-06 22:00:45.989058+00:00,989.3182457677867
2025-04-06 22:00:46.427932+00:00,989.3101040523159
2025-04-06 22:00:46.799894+00:00,989.3182457677867
2025-04-06 22:00:47.165482+00:00,989.3101040523159
2025-04-06 22:00:47.602009+00:00,989.357909172277
2025-04-06 22:00:48.244765+00:00,989.2856790703279
2025-04-06 22:00:48.512288+00:00,989.3019623642476
2025-04-06 22:00:48.780500+00:00,989.3101040523159
2025-04-06 22:00:49.399238+00:00,989.3019623642476
2025-04-06 22:00:49.915967+00:00,989.2541568532212
2025-04-06 22:00:50.132549+00:00,989.3182457677867
2025-04-06 22:00:50.379818+00:00,989.3182457677867
2025-04-06 22:00:50.590275+00:00,989.2902719244146
2025-04-06 22:00:50.822224+00:00,989.2261832826491
2025-04-06 22:00:51.052661+00:00,989.3182457677867
2025-04-06 22:00:51.353144+00:00,989.3019623642476
2025-04-06 22:00:51.553648+00:00,989.3065549692196
2025-04-06 22:00:51.735307+00:00,989.3182457677867
2025-04-06 22:00:51.982007+00:00,989.2984134331184
2025-04-06 22:00:52.172329+00:00,989.2622981003593
2025-04-06 22:00:52.412659+00:00,989.2739889892079
2025-04-06 22:00:52.658779+00:00,989.2821304431101
2025-04-06 22:00:52.892202+00:00,989.3065549692196
2025-04-06 22:00:53.279680+00:00,989.3019623642476
2025-04-06 22:00:53.568863+00:00,989.3741935124826
2025-04-06 22:00:53.835991+00:00,989.3101040523159
2025-04-06 22:00:54.103406+00:00,989.3345292809266
2025-04-06 22:00:54.354004+00:00,989.3741935124826
2025-04-06 22:00:54.630033+00:00,989.2541568532212
2025-04-06 22:00:54.910875+00:00,989.2785806768303
2025-04-06 22:00:55.210072+00:00,989.3182457677867
2025-04-06 22:00:55.581814+00:00,989.3146965327161
2025-04-06 22:00:55.801662+00:00,989.3019623642476
2025-04-06 22:00:56.027275+00:00,989.3380776808385
2025-04-06 22:00:56.255784+00:00,989.3345292809266
2025-04-06 22:00:56.660690+00:00,989.3101040523159
2025-04-06 22:00:56.931371+00:00,989.2821304431101
2025-04-06 22:00:57.342059+00:00,989.3380776808385
2025-04-06 22:00:57.581269+00:00,989.3182457677867
2025-04-06 22:00:57.769232+00:00,989.2261832826491
2025-04-06 22:00:57.958142+00:00,989.2821304431101
2025-04-06 22:00:58.469034+00:00,989.3823357236887
2025-04-06 22:00:58.816578+00:00,989.2577061636179
2025-04-06 22:00:59.428027+00:00,989.3299357586039
2025-04-06 22:00:59.877656+00:00,989.2099013389089
2025-04-06 22:01:00.210017+00:00,989.357909172277
2025-04-06 22:01:00.588316+00:00,989.2938207035844
2025-04-06 22:01:01.135730+00:00,989.2938207035844
2025-04-06 22:01:01.533287+00:00,989.2495647919344
2025-04-06 22:01:02.218537+00:00,989.3136519963538
2025-04-06 22:01:02.746865+00:00,989.3136519963538
2025-04-06 22:01:03.213026+00:00,989.2856790703279
2025-04-06 22:01:03.619992+00:00,989.2775374644802
2025-04-06 22:01:03.978275+00:00,989.2739889892079
2025-04-06 22:01:04.573718+00:00,989.2938207035844
2025-04-06 22:01:05.035212+00:00,989.2775374644802
2025-04-06 22:01:05.493701+00:00,989.3299357586039
2025-04-06 22:01:05.801177+00:00,989.3019623642476
2025-04-06 22:01:06.538107+00:00,989.3416249416955
2025-04-06 22:01:06.976246+00:00,989.3182457677867
2025-04-06 22:01:07.318107+00:00,989.3101040523159
2025-04-06 22:01:07.966515+00:00,989.2938207035844
2025-04-06 22:01:08.376258+00:00,989.3019623642476
2025-04-06 22:01:08.784429+00:00,989.3299357586039
2025-04-06 22:01:09.152253+00:00,989.2821304431101
2025-04-06 22:01:09.656726+00:00,989.3019623642476
2025-04-06 22:01:10.100862+00:00,989.321793863775
2025-04-06 22:01:10.551951+00:00,989.2938207035844
2025-04-06 22:01:11.034929+00:00,989.321793863775
2025-04-06 22:01:11.708472+00:00,989.2739889892079
2025-04-06 22:01:11.900557+00:00,989.2414234476614
2025-04-06 22:01:12.134746+00:00,989.2495647919344
2025-04-06 22:01:12.351923+00:00,989.2378744411512
2025-04-06 22:01:12.595229+00:00,989.321793863775
2025-04-06 22:01:12.848280+00:00,989.2938207035844
2025-04-06 22:01:13.166727+00:00,989.3299357586039
2025-04-06 22:01:13.381708+00:00,989.2856790703279
2025-04-06 22:01:13.690745+00:00,989.2017604081454
2025-04-06 22:01:14.060750+00:00,989.2775374644802
2025-04-06 22:01:14.306663+00:00,989.2775374644802
2025-04-06 22:01:14.560826+00:00,989.2297332762239
2025-04-06 22:01:14.802592+00:00,989.2775374644802
2025-04-06 22:01:15.076752+00:00,989.2566596919964
2025-04-06 22:01:15.452132+00:00,989.2856790703279
2025-04-06 22:01:15.882030+00:00,989.3136519963538
2025-04-06 22:01:16.216423+00:00,989.3055101563418
2025-04-06 22:01:16.583960+00:00,989.3055101563418
2025-04-06 22:01:17.001792+00:00,989.2775374644802
2025-04-06 22:01:17.612545+00:00,989.2973683437417
2025-04-06 22:01:18.062359+00:00,989.3334828675188
2025-04-06 22:01:18.361065+00:00,989.2775374644802
2025-04-06 22:01:18.664435+00:00,989.2693958860438
2025-04-06 22:01:18.898000+00:00,989.3136519963538
2025-04-06 22:01:19.200650+00:00,989.2378744411512
2025-04-06 22:01:19.801139+00:00,989.3416249416955
2025-04-06 22:01:20.329120+00:00,989.2531128114138
2025-04-06 22:01:20.577752+00:00,989.2449713152246
2025-04-06 22:01:20.793518+00:00,989.2775374644802
2025-04-06 22:01:21.012844+00:00,989.3136519963538
2025-04-06 22:01:21.194494+00:00,989.2856790703279
2025-04-06 22:01:21.421501+00:00,989.2775374644802
2025-04-06 22:01:21.672548+00:00,989.321793863775
2025-04-06 22:01:21.882279+00:00,989.2577061636179
2025-04-06 22:01:22.115534+00:00,989.3055101563418
2025-04-06 22:01:22.574117+00:00,989.321793863775
2025-04-06 22:01:22.767821+00:00,989.3334828675188
2025-04-06 22:01:23.048566+00:00,989.3497670432821
2025-04-06 22:01:23.260966+00:00,989.3416249416955
2025-04-06 22:01:23.509813+00:00,989.2856790703279
2025-04-06 22:01:23.737707+00:00,989.2775374644802
2025-04-06 22:01:23.918197+00:00,989.2973683437417
2025-04-06 22:01:24.163509+00:00,989.2775374644802
2025-04-06 22:01:24.422874+00:00,989.2775374644802
