time,temperature_wm_bme280
2025-02-03 23:00:00.136732+00:00,19.320674950256944
2025-02-03 23:00:01.279323+00:00,19.315524970792467
2025-02-03 23:00:02.147388+00:00,19.320674950256944
2025-02-03 23:00:02.865253+00:00,19.315524970792467
2025-02-03 23:00:03.640275+00:00,19.330974910059012
2025-02-03 23:00:04.291904+00:00,19.320674950256944
2025-02-03 23:00:04.994037+00:00,19.320674950256944
2025-02-03 23:00:06.124130+00:00,19.320674950256944
2025-02-03 23:00:07.046792+00:00,19.330974910059012
2025-02-03 23:00:07.345727+00:00,19.305225012736628
2025-02-03 23:00:07.813683+00:00,19.315524970792467
2025-02-03 23:00:08.164734+00:00,19.315524970792467
2025-02-03 23:00:08.656672+00:00,19.315524970792467
2025-02-03 23:00:09.031844+00:00,19.315524970792467
2025-02-03 23:00:09.465521+00:00,19.330974910059012
2025-02-03 23:00:09.809584+00:00,19.315524970792467
2025-02-03 23:00:10.197071+00:00,19.315524970792467
2025-02-03 23:00:10.544799+00:00,19.320674950256944
2025-02-03 23:00:12.064995+00:00,19.305225012736628
2025-02-03 23:00:12.440139+00:00,19.310374991619028
2025-02-03 23:00:12.781932+00:00,19.320674950256944
2025-02-03 23:00:13.352088+00:00,19.310374991619028
2025-02-03 23:00:13.685673+00:00,19.330974910059012
2025-02-03 23:00:14.146122+00:00,19.315524970792467
2025-02-03 23:00:14.563245+00:00,19.310374991619028
2025-02-03 23:00:15.199753+00:00,19.315524970792467
2025-02-03 23:00:15.609549+00:00,19.310374991619028
2025-02-03 23:00:15.950253+00:00,19.310374991619028
2025-02-03 23:00:16.308189+00:00,19.320674950256944
2025-02-03 23:00:16.816569+00:00,19.310374991619028
2025-02-03 23:00:17.186570+00:00,19.310374991619028
2025-02-03 23:00:17.571019+00:00,19.315524970792467
2025-02-03 23:00:18.224112+00:00,19.330974910059012
2025-02-03 23:00:18.702809+00:00,19.320674950256944
2025-02-03 23:00:19.117734+00:00,19.320674950256944
2025-02-03 23:00:19.636781+00:00,19.330974910059012
2025-02-03 23:00:20.257671+00:00,19.315524970792467
2025-02-03 23:00:20.645044+00:00,19.320674950256944
2025-02-03 23:00:21.197824+00:00,19.315524970792467
2025-02-03 23:00:21.596671+00:00,19.289775077835657
2025-02-03 23:00:21.976505+00:00,19.320674950256944
2025-02-03 23:00:22.385644+00:00,19.320674950256944
2025-02-03 23:00:22.837144+00:00,19.320674950256944
2025-02-03 23:00:23.221401+00:00,19.310374991619028
2025-02-03 23:00:23.560918+00:00,19.336124890396604
2025-02-03 23:00:23.957235+00:00,19.315524970792467
2025-02-03 23:00:24.447593+00:00,19.320674950256944
2025-02-03 23:00:25.099291+00:00,19.320674950256944
2025-02-03 23:00:25.530647+00:00,19.315524970792467
2025-02-03 23:00:26.013171+00:00,19.320674950256944
2025-02-03 23:00:26.947302+00:00,19.315524970792467
2025-02-03 23:00:27.542714+00:00,19.330974910059012
2025-02-03 23:00:28.022341+00:00,19.320674950256944
2025-02-03 23:00:29.484519+00:00,19.330974910059012
2025-02-03 23:00:30.069363+00:00,19.320674950256944
2025-02-03 23:00:30.959131+00:00,19.330974910059012
2025-02-03 23:00:31.841479+00:00,19.330974910059012
2025-02-03 23:00:33.349879+00:00,19.330974910059012
2025-02-03 23:00:33.735970+00:00,19.336124890396604
2025-02-03 23:00:34.156054+00:00,19.336124890396604
2025-02-03 23:00:34.889738+00:00,19.336124890396604
2025-02-03 23:00:35.407519+00:00,19.330974910059012
2025-02-03 23:00:35.917804+00:00,19.341274871025234
2025-02-03 23:00:36.548206+00:00,19.336124890396604
2025-02-03 23:00:36.956214+00:00,19.341274871025234
2025-02-03 23:00:37.375049+00:00,19.346424851944903
2025-02-03 23:00:37.817032+00:00,19.330974910059012
2025-02-03 23:00:38.314566+00:00,19.336124890396604
2025-02-03 23:00:39.136762+00:00,19.341274871025234
2025-02-03 23:00:39.584398+00:00,19.341274871025234
2025-02-03 23:00:39.929640+00:00,19.336124890396604
2025-02-03 23:00:40.341464+00:00,19.346424851944903
2025-02-03 23:00:40.871976+00:00,19.336124890396604
2025-02-03 23:00:41.263729+00:00,19.341274871025234
2025-02-03 23:00:41.818144+00:00,19.32582493001246
2025-02-03 23:00:42.422791+00:00,19.336124890396604
2025-02-03 23:00:42.781142+00:00,19.341274871025234
2025-02-03 23:00:43.243735+00:00,19.341274871025234
2025-02-03 23:00:43.629133+00:00,19.341274871025234
2025-02-03 23:00:44.153892+00:00,19.336124890396604
2025-02-03 23:00:44.555534+00:00,19.361874796450138
2025-02-03 23:00:45.282996+00:00,19.336124890396604
2025-02-03 23:00:45.822186+00:00,19.341274871025234
2025-02-03 23:00:46.215043+00:00,19.341274871025234
2025-02-03 23:00:46.674213+00:00,19.336124890396604
2025-02-03 23:00:47.053997+00:00,19.330974910059012
2025-02-03 23:00:47.646130+00:00,19.336124890396604
2025-02-03 23:00:48.111735+00:00,19.336124890396604
2025-02-03 23:00:48.531201+00:00,19.330974910059012
2025-02-03 23:00:48.857172+00:00,19.32582493001246
2025-02-03 23:00:49.121403+00:00,19.341274871025234
2025-02-03 23:00:49.358441+00:00,19.330974910059012
2025-02-03 23:00:49.616997+00:00,19.341274871025234
2025-02-03 23:00:49.922034+00:00,19.341274871025234
2025-02-03 23:00:50.196991+00:00,19.341274871025234
2025-02-03 23:00:50.395428+00:00,19.346424851944903
2025-02-03 23:00:50.662350+00:00,19.341274871025234
2025-02-03 23:00:50.896667+00:00,19.341274871025234
2025-02-03 23:00:51.236568+00:00,19.336124890396604
2025-02-03 23:00:51.796939+00:00,19.341274871025234
2025-02-03 23:00:52.266197+00:00,19.341274871025234
2025-02-03 23:00:52.654552+00:00,19.330974910059012
2025-02-03 23:00:52.958916+00:00,19.341274871025234
2025-02-03 23:00:53.213831+00:00,19.346424851944903
2025-02-03 23:00:53.430902+00:00,19.35157483315561
2025-02-03 23:00:53.704339+00:00,19.341274871025234
2025-02-03 23:00:54.054444+00:00,19.346424851944903
2025-02-03 23:00:54.305935+00:00,19.336124890396604
2025-02-03 23:00:54.714831+00:00,19.341274871025234
2025-02-03 23:00:55.064546+00:00,19.36702477853396
2025-02-03 23:00:55.345372+00:00,19.346424851944903
2025-02-03 23:00:55.774860+00:00,19.341274871025234
2025-02-03 23:00:55.993055+00:00,19.341274871025234
2025-02-03 23:00:56.219454+00:00,19.346424851944903
2025-02-03 23:00:56.467046+00:00,19.341274871025234
2025-02-03 23:00:56.742158+00:00,19.35157483315561
2025-02-03 23:00:57.138824+00:00,19.346424851944903
2025-02-03 23:00:57.621881+00:00,19.330974910059012
2025-02-03 23:00:57.914235+00:00,19.330974910059012
2025-02-03 23:00:58.223371+00:00,19.341274871025234
2025-02-03 23:00:58.515391+00:00,19.341274871025234
2025-02-03 23:00:58.758969+00:00,19.341274871025234
2025-02-03 23:00:59.114921+00:00,19.336124890396604
2025-02-03 23:00:59.300723+00:00,19.336124890396604
2025-02-03 23:00:59.577768+00:00,19.330974910059012
2025-02-03 23:00:59.835319+00:00,19.341274871025234
2025-02-03 23:01:00.123123+00:00,19.336124890396604
2025-02-03 23:01:00.453879+00:00,19.336124890396604
2025-02-03 23:01:00.921009+00:00,19.336124890396604
2025-02-03 23:01:01.307338+00:00,19.330974910059012
2025-02-03 23:01:01.880775+00:00,19.341274871025234
2025-02-03 23:01:02.349273+00:00,19.320674950256944
2025-02-03 23:01:02.839907+00:00,19.320674950256944
2025-02-03 23:01:03.230749+00:00,19.330974910059012
2025-02-03 23:01:03.645997+00:00,19.336124890396604
2025-02-03 23:01:04.156439+00:00,19.341274871025234
2025-02-03 23:01:04.614159+00:00,19.336124890396604
2025-02-03 23:01:05.293973+00:00,19.341274871025234
2025-02-03 23:01:05.725462+00:00,19.336124890396604
2025-02-03 23:01:06.133595+00:00,19.336124890396604
2025-02-03 23:01:06.798140+00:00,19.341274871025234
2025-02-03 23:01:07.284951+00:00,19.330974910059012
2025-02-03 23:01:07.672218+00:00,19.341274871025234
2025-02-03 23:01:07.981797+00:00,19.341274871025234
2025-02-03 23:01:08.528725+00:00,19.341274871025234
2025-02-03 23:01:08.871097+00:00,19.32582493001246
2025-02-03 23:01:09.271524+00:00,19.341274871025234
2025-02-03 23:01:09.677791+00:00,19.330974910059012
2025-02-03 23:01:10.471080+00:00,19.330974910059012
2025-02-03 23:01:10.943193+00:00,19.336124890396604
2025-02-03 23:01:11.301536+00:00,19.341274871025234
2025-02-03 23:01:11.565145+00:00,19.341274871025234
2025-02-03 23:01:12.189311+00:00,19.320674950256944
2025-02-03 23:01:12.529244+00:00,19.320674950256944
2025-02-03 23:01:12.787387+00:00,19.336124890396604
2025-02-03 23:01:12.996428+00:00,19.341274871025234
2025-02-03 23:01:13.229833+00:00,19.336124890396604
2025-02-03 23:01:13.572566+00:00,19.341274871025234
2025-02-03 23:01:13.965405+00:00,19.336124890396604
2025-02-03 23:01:14.229785+00:00,19.341274871025234
2025-02-03 23:01:14.549518+00:00,19.341274871025234
2025-02-03 23:01:14.816482+00:00,19.341274871025234
2025-02-03 23:01:15.087333+00:00,19.346424851944903
2025-02-03 23:01:15.514943+00:00,19.330974910059012
2025-02-03 23:01:15.837141+00:00,19.35157483315561
2025-02-03 23:01:16.138111+00:00,19.336124890396604
2025-02-03 23:01:16.554969+00:00,19.336124890396604
2025-02-03 23:01:17.094153+00:00,19.336124890396604
2025-02-03 23:01:17.423947+00:00,19.330974910059012
2025-02-03 23:01:17.873719+00:00,19.346424851944903
2025-02-03 23:01:18.194059+00:00,19.330974910059012
2025-02-03 23:01:18.613068+00:00,19.336124890396604
2025-02-03 23:01:19.021522+00:00,19.341274871025234
2025-02-03 23:01:19.341454+00:00,19.341274871025234
2025-02-03 23:01:19.555472+00:00,19.341274871025234
2025-02-03 23:01:19.831041+00:00,19.346424851944903
2025-02-03 23:01:20.116840+00:00,19.336124890396604
2025-02-03 23:01:20.547715+00:00,19.35157483315561
2025-02-03 23:01:20.883995+00:00,19.330974910059012
2025-02-03 23:01:21.142095+00:00,19.341274871025234
2025-02-03 23:01:21.430367+00:00,19.341274871025234
2025-02-03 23:01:21.934209+00:00,19.336124890396604
2025-02-03 23:01:22.446926+00:00,19.330974910059012
2025-02-03 23:01:22.772347+00:00,19.320674950256944
2025-02-03 23:01:22.996265+00:00,19.330974910059012
2025-02-03 23:01:23.238622+00:00,19.336124890396604
2025-02-03 23:01:23.504628+00:00,19.330974910059012
2025-02-03 23:01:23.841874+00:00,19.336124890396604
2025-02-03 23:01:24.308844+00:00,19.330974910059012
2025-02-03 23:01:24.588152+00:00,19.330974910059012
2025-02-03 23:01:24.921360+00:00,19.310374991619028
2025-02-03 23:01:25.322049+00:00,19.320674950256944
2025-02-03 23:01:25.671474+00:00,19.330974910059012
2025-02-03 23:01:26.041880+00:00,19.320674950256944
2025-02-03 23:01:26.337536+00:00,19.320674950256944
2025-02-03 23:01:26.624451+00:00,19.320674950256944
2025-02-03 23:01:26.949643+00:00,19.336124890396604
2025-02-03 23:01:27.276861+00:00,19.320674950256944
2025-02-03 23:01:27.680664+00:00,19.300075034145266
2025-02-03 23:01:27.937145+00:00,19.336124890396604
2025-02-03 23:01:28.204012+00:00,19.330974910059012
2025-02-03 23:01:28.520647+00:00,19.310374991619028
2025-02-03 23:01:28.698863+00:00,19.320674950256944
2025-02-03 23:01:28.924238+00:00,19.336124890396604
2025-02-03 23:01:29.383307+00:00,19.32582493001246
2025-02-03 23:01:29.715786+00:00,19.330974910059012
2025-02-03 23:01:30.286454+00:00,19.330974910059012
2025-02-03 23:01:30.782123+00:00,19.320674950256944
2025-02-03 23:01:31.429162+00:00,19.320674950256944
2025-02-03 23:01:32.105151+00:00,19.330974910059012
2025-02-03 23:01:32.514108+00:00,19.320674950256944
2025-02-03 23:01:33.243155+00:00,19.320674950256944
2025-02-03 23:01:33.990115+00:00,19.32582493001246
2025-02-03 23:01:34.718479+00:00,19.320674950256944
2025-02-03 23:01:35.836769+00:00,19.320674950256944
2025-02-03 23:01:36.142865+00:00,19.320674950256944
2025-02-03 23:01:36.473464+00:00,19.330974910059012
2025-02-03 23:01:36.883269+00:00,19.315524970792467
2025-02-03 23:01:37.173112+00:00,19.315524970792467
2025-02-03 23:01:37.423751+00:00,19.310374991619028
2025-02-03 23:01:37.641757+00:00,19.320674950256944
2025-02-03 23:01:37.899833+00:00,19.315524970792467
2025-02-03 23:01:38.264375+00:00,19.320674950256944
2025-02-03 23:01:38.662801+00:00,19.330974910059012
2025-02-03 23:01:38.937034+00:00,19.320674950256944
2025-02-03 23:01:39.204213+00:00,19.32582493001246
2025-02-03 23:01:39.474321+00:00,19.310374991619028
2025-02-03 23:01:39.656919+00:00,19.315524970792467
2025-02-03 23:01:39.915736+00:00,19.320674950256944
2025-02-03 23:01:40.177011+00:00,19.320674950256944
2025-02-03 23:01:40.491431+00:00,19.320674950256944
2025-02-03 23:01:40.750554+00:00,19.330974910059012
2025-02-03 23:01:40.995190+00:00,19.320674950256944
2025-02-03 23:01:41.321552+00:00,19.315524970792467
2025-02-03 23:01:41.634560+00:00,19.315524970792467
2025-02-03 23:01:42.097317+00:00,19.330974910059012
2025-02-03 23:01:42.639219+00:00,19.320674950256944
2025-02-03 23:01:42.930672+00:00,19.32582493001246
2025-02-03 23:01:43.214734+00:00,19.315524970792467
2025-02-03 23:01:43.421565+00:00,19.330974910059012
2025-02-03 23:01:43.713538+00:00,19.320674950256944
2025-02-03 23:01:43.972845+00:00,19.315524970792467
2025-02-03 23:01:44.270850+00:00,19.315524970792467
2025-02-03 23:01:44.536073+00:00,19.330974910059012
2025-02-03 23:01:44.825350+00:00,19.32582493001246
2025-02-03 23:01:45.090092+00:00,19.336124890396604
2025-02-03 23:01:45.564980+00:00,19.330974910059012
2025-02-03 23:01:45.889588+00:00,19.315524970792467
2025-02-03 23:01:46.255887+00:00,19.32582493001246
2025-02-03 23:01:46.581211+00:00,19.315524970792467
2025-02-03 23:01:46.948453+00:00,19.315524970792467
2025-02-03 23:01:47.505408+00:00,19.310374991619028
2025-02-03 23:01:48.338379+00:00,19.32582493001246
2025-02-03 23:01:48.706417+00:00,19.315524970792467
2025-02-03 23:01:49.073851+00:00,19.330974910059012
2025-02-03 23:01:49.322963+00:00,19.315524970792467
2025-02-03 23:01:49.592543+00:00,19.320674950256944
2025-02-03 23:01:49.876157+00:00,19.315524970792467
2025-02-03 23:01:50.160238+00:00,19.305225012736628
2025-02-03 23:01:50.436513+00:00,19.330974910059012
2025-02-03 23:01:51.052700+00:00,19.310374991619028
2025-02-03 23:01:51.329428+00:00,19.300075034145266
2025-02-03 23:01:51.580110+00:00,19.310374991619028
2025-02-03 23:01:51.847806+00:00,19.320674950256944
2025-02-03 23:01:52.265928+00:00,19.305225012736628
2025-02-03 23:01:52.639920+00:00,19.300075034145266
2025-02-03 23:01:52.965665+00:00,19.315524970792467
2025-02-03 23:01:53.214768+00:00,19.310374991619028
2025-02-03 23:01:53.444884+00:00,19.320674950256944
2025-02-03 23:01:53.716079+00:00,19.320674950256944
2025-02-03 23:01:53.871865+00:00,19.320674950256944
