time,humidity_wm_bme280
2025-02-15 23:00:01.013719+00:00,30.939491034458875
2025-02-15 23:00:01.639115+00:00,30.933863701535106
2025-02-15 23:00:02.500977+00:00,30.830638488051083
2025-02-15 23:00:03.225381+00:00,30.81355399827577
2025-02-15 23:00:04.166671+00:00,30.83084421486491
2025-02-15 23:00:05.174939+00:00,30.956880741118958
2025-02-15 23:00:06.159078+00:00,30.882609648539795
2025-02-15 23:00:06.680952+00:00,30.85948928618232
2025-02-15 23:00:07.394132+00:00,30.84792862937435
2025-02-15 23:00:07.846126+00:00,30.81355399827577
2025-02-15 23:00:08.488260+00:00,30.86511581587344
2025-02-15 23:00:09.118424+00:00,30.990950559442453
2025-02-15 23:00:09.970871+00:00,31.105627741355352
2025-02-15 23:00:11.006064+00:00,31.11125685417855
2025-02-15 23:00:11.928322+00:00,31.08281273152057
2025-02-15 23:00:12.537689+00:00,30.95677935752555
2025-02-15 23:00:13.040672+00:00,30.836367655476444
2025-02-15 23:00:13.423039+00:00,30.76188773330597
2025-02-15 23:00:13.841545+00:00,30.75042914034882
2025-02-15 23:00:14.217042+00:00,30.73897050915368
2025-02-15 23:00:14.913382+00:00,30.721574173862052
2025-02-15 23:00:15.599044+00:00,30.81324475639947
2025-02-15 23:00:16.100649+00:00,30.88823629557053
2025-02-15 23:00:16.746042+00:00,30.990950559442453
2025-02-15 23:00:17.251883+00:00,31.071255289188986
2025-02-15 23:00:18.154844+00:00,31.156987644243536
2025-02-15 23:00:18.809311+00:00,31.203309993140838
2025-02-15 23:00:19.269991+00:00,31.202817428984773
2025-02-15 23:00:19.671083+00:00,31.139900588686267
2025-02-15 23:00:20.823783+00:00,31.226026858623094
2025-02-15 23:00:21.316648+00:00,31.271658689191792
2025-02-15 23:00:21.960756+00:00,31.346322108259745
2025-02-15 23:00:22.454901+00:00,31.374866710304623
2025-02-15 23:00:22.899581+00:00,31.4093322232562
2025-02-15 23:00:23.593936+00:00,31.432148872858363
2025-02-15 23:00:24.217848+00:00,31.32321483018117
2025-02-15 23:00:24.624001+00:00,31.266027967811
2025-02-15 23:00:25.028492+00:00,31.18029775807794
2025-02-15 23:00:25.485498+00:00,31.037183829009233
2025-02-15 23:00:26.162697+00:00,30.962508247624978
2025-02-15 23:00:26.596207+00:00,30.88813411852346
2025-02-15 23:00:26.954163+00:00,30.88813411852346
2025-02-15 23:00:27.461051+00:00,30.85948928618232
2025-02-15 23:00:27.901565+00:00,30.84230227206903
2025-02-15 23:00:28.353540+00:00,30.84772328315546
2025-02-15 23:00:28.715616+00:00,30.84782596164867
2025-02-15 23:00:29.232312+00:00,30.84219954808944
2025-02-15 23:00:29.711626+00:00,30.84792862937435
2025-02-15 23:00:30.398757+00:00,30.76188773330597
2025-02-15 23:00:31.038018+00:00,30.68178139104658
2025-02-15 23:00:31.426689+00:00,30.641780750644898
2025-02-15 23:00:31.794773+00:00,30.63584110768792
2025-02-15 23:00:32.165841+00:00,30.618968586954047
2025-02-15 23:00:32.511092+00:00,30.62438209411289
2025-02-15 23:00:32.981623+00:00,30.64157060013619
2025-02-15 23:00:33.252966+00:00,30.67021791898508
2025-02-15 23:00:33.625064+00:00,30.715844681193946
2025-02-15 23:00:33.990906+00:00,30.69896940920253
2025-02-15 23:00:34.628575+00:00,30.544061697484903
2025-02-15 23:00:35.223570+00:00,30.446762494017005
2025-02-15 23:00:35.904524+00:00,30.463737539453074
2025-02-15 23:00:36.348544+00:00,30.475411437980444
2025-02-15 23:00:36.885568+00:00,30.54395545577695
2025-02-15 23:00:37.370952+00:00,30.618441843164742
2025-02-15 23:00:38.030849+00:00,30.681676779608154
