time,humidity_wm_bme280
2025-02-11 23:00:00.970143+00:00,38.21068744064304
2025-02-11 23:00:02.345464+00:00,38.31377040296954
2025-02-11 23:00:03.570426+00:00,38.30804365327149
2025-02-11 23:00:05.137945+00:00,38.03885536609303
2025-02-11 23:00:06.357297+00:00,37.93005696260537
2025-02-11 23:00:07.988257+00:00,37.655081888244666
2025-02-11 23:00:08.570629+00:00,37.632169884936786
2025-02-11 23:00:09.054429+00:00,37.66656241215543
2025-02-11 23:00:09.529382+00:00,37.67224126619311
2025-02-11 23:00:10.167707+00:00,37.637922813770295
2025-02-11 23:00:10.616981+00:00,37.64932911097262
2025-02-11 23:00:11.058684+00:00,37.68374605606527
2025-02-11 23:00:11.454345+00:00,37.712337168464444
2025-02-11 23:00:11.928590+00:00,37.71806511612767
2025-02-11 23:00:12.362088+00:00,37.74097681084173
2025-02-11 23:00:12.698795+00:00,37.78679973976343
2025-02-11 23:00:13.063755+00:00,37.88414936040308
2025-02-11 23:00:13.557784+00:00,38.00449156069099
2025-02-11 23:00:13.951263+00:00,38.084594343578125
2025-02-11 23:00:14.401931+00:00,38.204923918063216
2025-02-11 23:00:14.812797+00:00,38.273630439730006
2025-02-11 23:00:15.146095+00:00,38.30799234059731
2025-02-11 23:00:15.475875+00:00,38.30214480861522
2025-02-11 23:00:16.081373+00:00,38.31942923857167
2025-02-11 23:00:16.504374+00:00,38.30799234059731
2025-02-11 23:00:17.106124+00:00,38.26786822625584
2025-02-11 23:00:17.745722+00:00,38.13617938246251
2025-02-11 23:00:18.121992+00:00,38.067431852830985
2025-02-11 23:00:18.538436+00:00,38.05026966545927
2025-02-11 23:00:18.989572+00:00,38.00445026708688
2025-02-11 23:00:19.595692+00:00,37.947153825294585
2025-02-11 23:00:20.119281+00:00,37.901398072302456
2025-02-11 23:00:20.552933+00:00,37.77534406509631
2025-02-11 23:00:21.119664+00:00,37.68944960539665
2025-02-11 23:00:21.537851+00:00,37.63789790015426
2025-02-11 23:00:21.911862+00:00,37.592098957495345
2025-02-11 23:00:22.378989+00:00,37.45456959394937
2025-02-11 23:00:22.903826+00:00,37.385884006256
2025-02-11 23:00:23.436509+00:00,37.39728527240571
2025-02-11 23:00:23.845938+00:00,37.4259275531011
2025-02-11 23:00:24.247470+00:00,37.48318465725334
2025-02-11 23:00:24.728300+00:00,37.540468207364114
2025-02-11 23:00:25.066538+00:00,37.563355545040096
2025-02-11 23:00:25.488156+00:00,37.67219218637811
2025-02-11 23:00:25.905090+00:00,37.769616213371926
2025-02-11 23:00:26.855374+00:00,37.918493901215705
2025-02-11 23:00:27.238484+00:00,37.958566631847134
2025-02-11 23:00:27.602326+00:00,37.99297452515442
2025-02-11 23:00:28.233821+00:00,38.078906477640786
2025-02-11 23:00:28.604155+00:00,38.101796226432974
2025-02-11 23:00:29.019206+00:00,38.16481547510273
2025-02-11 23:00:29.620295+00:00,38.279339987822574
2025-02-11 23:00:30.163725+00:00,38.33086635436704
2025-02-11 23:00:30.586686+00:00,38.34232043475186
2025-02-11 23:00:30.961218+00:00,38.33088322386731
2025-02-11 23:00:31.353743+00:00,38.28506705242619
2025-02-11 23:00:31.822904+00:00,38.19914167157142
2025-02-11 23:00:32.192779+00:00,38.15906941490768
2025-02-11 23:00:32.630346+00:00,38.22781403464941
2025-02-11 23:00:32.992065+00:00,38.141849404742096
2025-02-11 23:00:33.434109+00:00,38.164777876135325
2025-02-11 23:00:34.036089+00:00,38.22781403464941
2025-02-11 23:00:34.498503+00:00,38.06747169953124
2025-02-11 23:00:35.043438+00:00,37.78679973976343
2025-02-11 23:00:35.543360+00:00,37.677993738053964
2025-02-11 23:00:36.020132+00:00,37.655081888244666
2025-02-11 23:00:36.964436+00:00,37.809733895625875
2025-02-11 23:00:37.338524+00:00,37.79252756270616
2025-02-11 23:00:37.690635+00:00,37.79827843121693
2025-02-11 23:00:38.157311+00:00,37.82114373462456
2025-02-11 23:00:38.797306+00:00,37.878443755581095
2025-02-11 23:00:39.236530+00:00,37.872671669568525
2025-02-11 23:00:39.645460+00:00,37.924243245106084
2025-02-11 23:00:40.213058+00:00,38.015864104670605
2025-02-11 23:00:40.694824+00:00,38.13617938246251
2025-02-11 23:00:41.101863+00:00,38.199178469672816
2025-02-11 23:00:41.437295+00:00,38.29081143333614
2025-02-11 23:00:42.098292+00:00,38.29079410743571
2025-02-11 23:00:42.665757+00:00,38.290828748500005
2025-02-11 23:00:43.048478+00:00,38.17628849490126
2025-02-11 23:00:43.316016+00:00,38.06168441745158
2025-02-11 23:00:43.565376+00:00,38.02731924043184
2025-02-11 23:00:43.841013+00:00,38.021632613430654
2025-02-11 23:00:44.075743+00:00,38.03881487342948
2025-02-11 23:00:44.309178+00:00,38.07315927241659
2025-02-11 23:00:44.556755+00:00,38.1075625007592
2025-02-11 23:00:44.791413+00:00,38.11327033566043
2025-02-11 23:00:45.083578+00:00,38.13621760588188
2025-02-11 23:00:45.651997+00:00,38.22208694084186
2025-02-11 23:00:46.086095+00:00,38.210650973914625
2025-02-11 23:00:46.480871+00:00,38.01590517424329
2025-02-11 23:00:46.825916+00:00,37.895648655501276
2025-02-11 23:00:47.206200+00:00,37.786846106364706
2025-02-11 23:00:47.838069+00:00,37.63214489382147
2025-02-11 23:00:48.237769+00:00,37.695177524677504
2025-02-11 23:00:48.745383+00:00,37.752432600635466
2025-02-11 23:00:49.055594+00:00,37.72381697717687
2025-02-11 23:00:49.314265+00:00,37.666488640481994
2025-02-11 23:00:49.652629+00:00,37.66653783233664
2025-02-11 23:00:49.849441+00:00,37.695177524677504
2025-02-11 23:00:50.082080+00:00,37.75247976829529
2025-02-11 23:00:50.265987+00:00,37.80971097397106
2025-02-11 23:00:50.450943+00:00,37.849805264469886
2025-02-11 23:00:50.618977+00:00,37.92426484247706
2025-02-11 23:00:50.901501+00:00,38.00445026708688
2025-02-11 23:00:51.289067+00:00,38.113250940880775
2025-02-11 23:00:51.520566+00:00,38.153398889806226
2025-02-11 23:00:51.748060+00:00,38.222123162094235
2025-02-11 23:00:51.976123+00:00,38.250722313940784
2025-02-11 23:00:52.232153+00:00,38.29653841201708
2025-02-11 23:00:52.510867+00:00,38.325190076274104
2025-02-11 23:00:52.808647+00:00,38.348080788420795
2025-02-11 23:00:52.964255+00:00,38.36524494949563
2025-02-11 23:00:53.226513+00:00,38.40534918411705
2025-02-11 23:00:53.453282+00:00,38.43398302219453
2025-02-11 23:00:53.719522+00:00,38.43398302219453
2025-02-11 23:00:53.951415+00:00,38.4568745292749
2025-02-11 23:00:54.174759+00:00,38.4397253411694
2025-02-11 23:00:54.418338+00:00,38.40534918411705
2025-02-11 23:00:54.752763+00:00,38.376731420363186
2025-02-11 23:00:55.053212+00:00,38.273595376783064
