time,pressure_wm_bme280
2025-07-23 22:00:02.826759+00:00,980.973206084181
2025-07-23 22:00:03.609046+00:00,981.0094443695241
2025-07-23 22:00:04.001414+00:00,981.045683168381
2025-07-23 22:00:06.018271+00:00,981.0617410182992
2025-07-23 22:00:08.960229+00:00,981.0537120809892
2025-07-23 22:00:09.994624+00:00,980.9812344782233
2025-07-23 22:00:19.620815+00:00,980.9933871369929
2025-07-23 22:00:21.872457+00:00,981.057835113308
2025-07-23 22:00:22.894976+00:00,981.0417769918874
2025-07-23 22:00:23.468714+00:00,981.0215965787912
2025-07-23 22:00:24.092132+00:00,980.9933871369929
2025-07-23 22:00:25.140233+00:00,981.0014157409043
2025-07-23 22:00:31.941275+00:00,981.0498060402418
2025-07-23 22:00:32.383030+00:00,981.057835113308
2025-07-23 22:00:32.950624+00:00,981.02962541728
2025-07-23 22:00:33.443353+00:00,980.9773300033038
2025-07-23 22:00:33.875669+00:00,981.02962541728
2025-07-23 22:00:34.542473+00:00,980.9452160325233
2025-07-23 22:00:35.100902+00:00,981.0498060402418
2025-07-23 22:00:35.663739+00:00,981.02962541728
2025-07-23 22:00:36.124732+00:00,981.0215965787912
2025-07-23 22:00:36.576474+00:00,981.02962541728
2025-07-23 22:00:37.052658+00:00,980.973206084181
2025-07-23 22:00:37.435838+00:00,981.057835113308
2025-07-23 22:00:39.376808+00:00,980.953024606575
2025-07-23 22:00:47.259642+00:00,980.9972913404218
2025-07-23 22:00:47.866984+00:00,981.025501700879
2025-07-23 22:00:48.309284+00:00,980.977109233191
2025-07-23 22:00:48.976430+00:00,980.9972913404218
2025-07-23 22:00:49.916916+00:00,980.9972913404218
2025-07-23 22:00:50.259958+00:00,980.977109233191
2025-07-23 22:00:53.632934+00:00,981.0335304036096
2025-07-23 22:00:54.724733+00:00,981.0174730228493
2025-07-23 22:00:55.529651+00:00,981.045683168381
2025-07-23 22:00:56.358289+00:00,980.969080999618
2025-07-23 22:00:57.461656+00:00,981.045683168381
2025-07-23 22:00:58.025487+00:00,980.9369683123515
2025-07-23 22:00:58.533722+00:00,981.0094443695241
2025-07-23 22:00:58.959090+00:00,981.0174730228493
2025-07-23 22:00:59.210025+00:00,980.973206084181
2025-07-23 22:00:59.943982+00:00,981.0335304036096
2025-07-23 22:01:01.630846+00:00,981.0215965787912
2025-07-23 22:01:01.982479+00:00,981.0014157409043
2025-07-23 22:01:03.657754+00:00,980.9571493702217
2025-07-23 22:01:05.875924+00:00,981.057835113308
2025-07-23 22:01:07.673181+00:00,981.0215965787912
2025-07-23 22:01:08.132105+00:00,980.9933871369929
2025-07-23 22:01:08.491568+00:00,980.9933871369929
2025-07-23 22:01:08.849947+00:00,980.9167868296909
2025-07-23 22:01:09.358922+00:00,980.9571493702217
2025-07-23 22:01:11.823942+00:00,981.0215965787912
2025-07-23 22:01:13.360351+00:00,980.9410927551114
2025-07-23 22:01:16.744883+00:00,981.0257189693222
2025-07-23 22:01:17.749051+00:00,981.0539277466944
2025-07-23 22:01:18.958101+00:00,981.0337479682466
2025-07-23 22:01:20.212983+00:00,981.0135677650138
2025-07-23 22:01:24.583848+00:00,981.0014157409043
2025-07-23 22:01:25.646689+00:00,981.0215965787912
2025-07-23 22:01:26.577171+00:00,980.9812344782233
2025-07-23 22:01:28.326772+00:00,981.057835113308
2025-07-23 22:01:28.709864+00:00,981.0014157409043
2025-07-23 22:01:29.650466+00:00,981.0174730228493
2025-07-23 22:01:31.390934+00:00,980.973206084181
2025-07-23 22:01:32.731018+00:00,981.057835113308
2025-07-23 22:01:34.948767+00:00,980.9933871369929
2025-07-23 22:01:36.602769+00:00,981.0094443695241
2025-07-23 22:01:36.920736+00:00,981.045683168381
2025-07-23 22:01:37.390857+00:00,980.9892628969706
2025-07-23 22:01:37.765912+00:00,980.9328427041721
2025-07-23 22:01:39.227093+00:00,980.9892628969706
2025-07-23 22:01:40.733584+00:00,980.973206084181
2025-07-23 22:01:41.693542+00:00,980.9892628969706
2025-07-23 22:01:42.277855+00:00,980.9328427041721
2025-07-23 22:01:42.784322+00:00,980.9892628969706
2025-07-23 22:01:44.267758+00:00,980.953024606575
2025-07-23 22:01:45.000653+00:00,981.0174730228493
2025-07-23 22:01:45.441170+00:00,981.0014157409043
2025-07-23 22:01:48.415848+00:00,980.9972913404218
2025-07-23 22:01:49.842148+00:00,980.953024606575
2025-07-23 22:01:50.334385+00:00,980.9610527907448
2025-07-23 22:01:51.680328+00:00,981.025501700879
2025-07-23 22:01:54.318755+00:00,981.025501700879
2025-07-23 22:01:54.980847+00:00,981.0094443695241
2025-07-23 22:01:55.761345+00:00,980.953024606575
2025-07-23 22:01:56.044641+00:00,980.977109233191
2025-07-23 22:01:56.207512+00:00,980.9931657744295
2025-07-23 22:01:56.509236+00:00,981.025501700879
2025-07-23 22:01:56.785496+00:00,980.9328427041721
2025-07-23 22:01:57.113003+00:00,980.9972913404218
2025-07-23 22:01:57.358685+00:00,981.0213768189708
2025-07-23 22:01:57.664080+00:00,980.9649547495421
2025-07-23 22:01:59.468750+00:00,980.9851374914622
2025-07-23 22:02:00.379402+00:00,981.013348301424
2025-07-23 22:02:03.013574+00:00,980.9287159305003
2025-07-23 22:02:03.556914+00:00,980.9931657744295
2025-07-23 22:02:04.130787+00:00,981.0053198085735
2025-07-23 22:02:05.072217+00:00,980.969080999618
2025-07-23 22:02:07.864956+00:00,980.9729828226232
2025-07-23 22:02:10.723739+00:00,980.9688552464474
2025-07-23 22:02:12.064758+00:00,981.017250771484
2025-07-23 22:02:12.985770+00:00,980.9527994460021
2025-07-23 22:02:13.987965+00:00,980.9527994460021
2025-07-23 22:02:14.790065+00:00,980.9970671900021
2025-07-23 22:02:14.964413+00:00,980.9406433225485
2025-07-23 22:02:15.305801+00:00,980.9768831836966
2025-07-23 22:02:15.748803+00:00,981.0695484427507
2025-07-23 22:02:16.299553+00:00,980.9406433225485
2025-07-23 22:02:16.965188+00:00,980.9768831836966
2025-07-23 22:02:17.428539+00:00,980.9688552464474
2025-07-23 22:02:17.805546+00:00,981.0252791532121
2025-07-23 22:02:18.214969+00:00,980.981010920395
2025-07-23 22:02:18.615591+00:00,980.9608273338819
2025-07-23 22:02:19.476191+00:00,980.9204588863913
2025-07-23 22:02:21.095730+00:00,980.9326156445636
2025-07-23 22:02:23.760453+00:00,981.0131235583453
2025-07-23 22:02:29.007824+00:00,980.9406433225485
2025-07-23 22:02:29.910190+00:00,980.928486379158
2025-07-23 22:02:30.268200+00:00,980.9768831836966
2025-07-23 22:02:30.667242+00:00,980.928486379158
2025-07-23 22:02:31.071634+00:00,980.9566987525644
2025-07-23 22:02:34.759547+00:00,981.033307559625
2025-07-23 22:02:37.402452+00:00,980.9486710252161
2025-07-23 22:02:38.178476+00:00,980.9970671900021
2025-07-23 22:02:38.788786+00:00,980.9486710252161
2025-07-23 22:02:41.814451+00:00,980.9849111456269
2025-07-23 22:02:42.909476+00:00,981.0413359907201
2025-07-23 22:02:43.135221+00:00,981.0252791532121
2025-07-23 22:02:43.458835+00:00,980.9486710252161
2025-07-23 22:02:44.339473+00:00,981.033307559625
2025-07-23 22:02:44.516165+00:00,980.9688552464474
2025-07-23 22:02:44.868836+00:00,981.0050953618329
2025-07-23 22:02:46.813581+00:00,981.0775771331095
2025-07-23 22:02:48.926523+00:00,980.9768831836966
2025-07-23 22:02:49.225695+00:00,980.9406433225485
2025-07-23 22:02:50.238009+00:00,980.9688552464474
2025-07-23 22:02:51.483188+00:00,980.928486379158
2025-07-23 22:02:53.555881+00:00,980.9365138966028
2025-07-23 22:02:53.940174+00:00,981.033307559625
2025-07-23 22:02:55.427577+00:00,981.0131235583453
2025-07-23 22:02:57.015791+00:00,981.0131235583453
2025-07-23 22:02:57.926851+00:00,980.9929391322362
2025-07-23 22:02:59.669015+00:00,980.9365138966028
2025-07-23 22:03:00.522055+00:00,980.9727542812944
2025-07-23 22:03:01.496921+00:00,981.0131235583453
2025-07-23 22:03:05.063670+00:00,980.9647265045913
2025-07-23 22:03:06.130808+00:00,981.0089951794833
2025-07-23 22:03:06.647472+00:00,980.9929391322362
2025-07-23 22:03:07.004984+00:00,981.0009671435224
2025-07-23 22:03:07.414302+00:00,980.9647265045913
2025-07-23 22:03:09.621743+00:00,980.9807820826719
2025-07-23 22:03:10.038656+00:00,980.9525690055175
2025-07-23 22:03:11.467965+00:00,980.968624213117
2025-07-23 22:03:13.927175+00:00,981.0089951794833
2025-07-23 22:03:14.960099+00:00,980.9888099087209
2025-07-23 22:03:16.429858+00:00,980.9605965969828
2025-07-23 22:03:18.904341+00:00,981.0089951794833
2025-07-23 22:03:19.643975+00:00,980.9605965969828
2025-07-23 22:03:19.935720+00:00,981.0170232401164
2025-07-23 22:03:22.109439+00:00,981.0250513254193
2025-07-23 22:03:23.347631+00:00,980.9766518539178
2025-07-23 22:03:25.683486+00:00,980.9644929790917
2025-07-23 22:03:26.949641+00:00,980.968624213117
2025-07-23 22:03:28.992953+00:00,980.9362787683306
2025-07-23 22:03:29.694532+00:00,981.0128935348761
2025-07-23 22:03:33.418137+00:00,980.9846795193835
2025-07-23 22:03:33.744952+00:00,980.9927072095113
2025-07-23 22:03:35.916455+00:00,980.9564655235496
