time,counts_ratio,humidity,temperature,pressure,n_1762
2025-08-06 16:18:42.496709+00:00,2.2584879,28.05357441027529,29.095860468805768,989.7502944960806,1.0002548423235698
2025-08-06 16:18:55.479230+00:00,2.2584881,28.07099967336488,29.111312066117534,989.8028444513006,1.0002547536295632
2025-08-06 16:19:07.848876+00:00,2.258488,28.08903345398285,29.095860468805768,989.806858931723,1.0002548121714705
2025-08-06 16:19:20.431040+00:00,2.2584882,28.15454058803693,29.05980675193132,989.7502333904496,1.0002547394307844
2025-08-06 16:19:34.681039+00:00,2.2584872,28.184586815467796,29.023753049317747,989.75016697445,1.0002552133185267
2025-08-06 16:19:49.137333+00:00,2.2584884,28.249774849413505,29.003150939941406,989.746086914004,1.0002546978373552
2025-08-06 16:19:58.826648+00:00,2.2584869,28.255782391299206,29.003150939941406,989.774364994314,1.0002553694066898
2025-08-06 16:20:11.943490+00:00,2.2584879,28.250524891519845,28.98254883522168,989.7621924659528,1.0002549414189477
2025-08-06 16:20:24.610498+00:00,2.2584884,28.291226340501403,28.992849886999466,989.7985597238148,1.0002547198243532
2025-08-06 16:20:37.857880+00:00,2.2584875,28.2563821347642,28.98254883522168,989.7420053823192,1.0002551132606408
2025-08-06 16:20:50.283483+00:00,2.2584879,28.20922298467756,28.992849886999466,989.84301809049,1.0002549539580643
2025-08-06 16:21:02.906142+00:00,2.2584879,28.161909966183792,29.008301466848938,989.839011647272,1.0002549401153709
2025-08-06 16:21:17.093718+00:00,2.2584876,28.196604220769544,29.02890357738943,989.758256565212,1.0002550335933262
2025-08-06 16:21:28.500398+00:00,2.2584878,28.126157514577123,29.02890357738943,989.8148150540378,1.0002549606753144
2025-08-06 16:21:41.097582+00:00,2.2584879,28.101358929901284,29.07525834313128,989.7179387772688,1.000254851222346
2025-08-06 16:21:53.928978+00:00,2.2584882,28.1192382899495,29.064957282040268,989.7179387772688,1.000254727082589
2025-08-06 16:22:06.758081+00:00,2.258488,28.11428974138388,29.034054105752148,989.7097873007192,1.000254840573028
