time,counts_ratio
2025-07-24 06:31:29.615487+00:00,2.258488
2025-07-24 06:33:23.647791+00:00,2.2584868
2025-07-24 06:34:01.828068+00:00,2.2584877
2025-07-24 06:35:29.210111+00:00,2.2584871
2025-07-24 06:38:28.724165+00:00,2.2584865
2025-07-24 06:39:37.037872+00:00,2.2584884
2025-07-24 06:39:49.866877+00:00,2.258488
2025-07-24 06:40:28.252711+00:00,2.2584874
2025-07-24 06:41:05.784404+00:00,2.2584876
2025-07-24 06:41:29.803274+00:00,2.2584877
2025-07-24 06:41:42.936210+00:00,2.2584881
2025-07-24 06:42:08.703791+00:00,2.258488
2025-07-24 06:42:20.177485+00:00,2.2584875
2025-07-24 06:42:45.685405+00:00,2.2584872
2025-07-24 06:42:59.849243+00:00,2.2584869
2025-07-24 06:43:12.833791+00:00,2.2584865
2025-07-24 06:43:24.167288+00:00,2.2584878
2025-07-24 06:43:37.050402+00:00,2.2584869
2025-07-24 06:43:49.822901+00:00,2.2584872
2025-07-24 06:44:02.637399+00:00,2.258488
2025-07-24 06:44:14.999455+00:00,2.2584879
2025-07-24 06:44:27.825576+00:00,2.2584878
2025-07-24 06:44:41.511035+00:00,2.2584863
2025-07-24 06:44:53.243082+00:00,2.258487
2025-07-24 06:45:07.107935+00:00,2.2584871
2025-07-24 06:45:20.739667+00:00,2.2584873
2025-07-24 06:46:09.320079+00:00,2.2584875
2025-07-24 06:46:21.356477+00:00,2.2584876
2025-07-24 06:46:33.861386+00:00,2.2584883
2025-07-24 06:47:53.785964+00:00,2.2584879
2025-07-24 06:48:00.630748+00:00,2.2584881
2025-07-24 06:48:25.530828+00:00,2.2584882
2025-07-24 06:48:50.611819+00:00,2.258488
2025-07-24 06:49:03.147521+00:00,2.2584877
2025-07-24 06:49:15.624682+00:00,2.258488
2025-07-24 06:49:28.195409+00:00,2.258487
2025-07-24 06:50:24.638074+00:00,2.2584868
2025-07-24 06:50:32.208349+00:00,2.2584881
2025-07-24 06:50:55.903092+00:00,2.2584867
2025-07-24 06:51:08.517547+00:00,2.2584881
2025-07-24 06:51:52.286075+00:00,2.2584872
2025-07-24 06:51:58.542492+00:00,2.2584879
2025-07-24 06:52:23.772569+00:00,2.2584871
2025-07-24 06:52:36.396562+00:00,2.2584873
2025-07-24 06:53:11.483114+00:00,2.2584874
2025-07-24 06:53:16.799292+00:00,2.2584876
2025-07-24 06:53:51.683311+00:00,2.2584878
2025-07-24 06:54:05.005484+00:00,2.2584875
2025-07-24 06:54:16.846937+00:00,2.2584883
2025-07-24 06:54:53.989241+00:00,2.2584874
2025-07-24 06:55:06.937651+00:00,2.2584868
2025-07-24 06:55:19.346494+00:00,2.2584873
2025-07-24 06:56:11.098544+00:00,2.2584883
2025-07-24 06:56:21.926060+00:00,2.2584874
2025-07-24 06:56:34.607309+00:00,2.2584875
2025-07-24 06:56:47.478212+00:00,2.2584875
2025-07-24 06:57:00.261515+00:00,2.2584875
2025-07-24 06:57:13.673136+00:00,2.2584879
2025-07-24 06:57:25.494855+00:00,2.2584866
2025-07-24 06:57:51.010466+00:00,2.2584873
2025-07-24 06:58:03.609971+00:00,2.2584876
2025-07-24 06:58:20.558830+00:00,2.2584869
2025-07-24 06:58:28.939153+00:00,2.2584882
2025-07-24 06:58:41.218494+00:00,2.2584883
2025-07-24 06:58:53.667473+00:00,2.2584878
2025-07-24 06:59:06.691719+00:00,2.2584879
2025-07-24 06:59:19.198254+00:00,2.2584877
2025-07-24 06:59:33.331537+00:00,2.2584876
2025-07-24 06:59:56.958198+00:00,2.258488
2025-07-24 07:00:09.662244+00:00,2.258488
2025-07-24 07:00:22.137842+00:00,2.2584869
2025-07-24 07:00:34.905189+00:00,2.2584878
2025-07-24 07:00:49.373195+00:00,2.2584883
2025-07-24 07:01:12.412657+00:00,2.2584875
2025-07-24 07:01:24.913762+00:00,2.2584863
2025-07-24 07:01:37.089531+00:00,2.2584883
2025-07-24 07:01:51.133088+00:00,2.258488
2025-07-24 07:02:14.671780+00:00,2.2584881
2025-07-24 07:02:27.702251+00:00,2.2584874
2025-07-24 07:02:39.878072+00:00,2.2584877
2025-07-24 07:02:53.219124+00:00,2.2584873
2025-07-24 07:03:05.312236+00:00,2.2584884
2025-07-24 07:03:32.911379+00:00,2.258488
2025-07-24 07:03:42.292387+00:00,2.2584882
2025-07-24 07:03:55.282705+00:00,2.2584876
2025-07-24 07:04:08.201692+00:00,2.2584864
2025-07-24 07:04:20.132121+00:00,2.2584869
2025-07-24 07:04:33.547530+00:00,2.2584875
2025-07-24 07:04:45.426680+00:00,2.2584872
2025-07-24 07:04:57.632906+00:00,2.2584874
2025-07-24 07:05:10.531974+00:00,2.2584872
2025-07-24 07:05:22.573932+00:00,2.2584878
2025-07-24 07:06:00.519802+00:00,2.2584866
2025-07-24 07:06:13.183725+00:00,2.2584878
2025-07-24 07:06:27.031932+00:00,2.2584875
2025-07-24 07:06:40.222813+00:00,2.2584881
2025-07-24 07:06:52.323894+00:00,2.2584879
2025-07-24 07:07:07.936632+00:00,2.2584867
2025-07-24 07:07:17.521054+00:00,2.2584872
2025-07-24 07:07:31.737862+00:00,2.2584872
2025-07-24 07:07:45.329849+00:00,2.258487
2025-07-24 07:07:55.198542+00:00,2.2584872
2025-07-24 07:08:20.818457+00:00,2.2584877
2025-07-24 07:08:33.612315+00:00,2.2584876
2025-07-24 07:08:46.664389+00:00,2.2584873
2025-07-24 07:09:00.787516+00:00,2.2584873
2025-07-24 07:09:12.653160+00:00,2.258488
2025-07-24 07:09:24.098172+00:00,2.2584876
2025-07-24 07:09:36.820462+00:00,2.2584876
2025-07-24 07:09:49.383084+00:00,2.2584878
2025-07-24 07:10:06.307790+00:00,2.2584879
2025-07-24 07:10:14.786138+00:00,2.2584877
2025-07-24 07:10:26.272232+00:00,2.2584879
2025-07-24 07:10:39.117999+00:00,2.2584881
2025-07-24 07:10:51.865887+00:00,2.2584877
2025-07-24 07:11:03.947243+00:00,2.2584868
2025-07-24 07:11:19.543243+00:00,2.258488
2025-07-24 07:11:28.609249+00:00,2.2584873
2025-07-24 07:11:40.701574+00:00,2.2584881
2025-07-24 07:11:53.574730+00:00,2.258488
2025-07-24 07:12:07.745204+00:00,2.2584879
2025-07-24 07:12:20.130123+00:00,2.2584875
2025-07-24 07:12:44.042233+00:00,2.258487
2025-07-24 07:13:01.130217+00:00,2.2584878
2025-07-24 07:13:08.982495+00:00,2.2584877
2025-07-24 07:13:22.641476+00:00,2.2584876
2025-07-24 07:13:34.523201+00:00,2.258488
2025-07-24 07:13:46.891018+00:00,2.2584877
2025-07-24 07:13:59.948636+00:00,2.2584879
2025-07-24 07:14:11.647292+00:00,2.2584875
2025-07-24 07:14:24.412594+00:00,2.2584876
2025-07-24 07:14:35.909080+00:00,2.2584875
2025-07-24 07:14:48.675118+00:00,2.2584879
2025-07-24 07:15:01.505543+00:00,2.258488
2025-07-24 07:15:15.808343+00:00,2.2584882
2025-07-24 07:15:26.290700+00:00,2.2584871
2025-07-24 07:15:39.496595+00:00,2.2584878
2025-07-24 07:15:51.594311+00:00,2.2584873
2025-07-24 07:16:04.238777+00:00,2.2584876
2025-07-24 07:16:16.762881+00:00,2.2584876
2025-07-24 07:16:30.674938+00:00,2.2584875
2025-07-24 07:16:42.371498+00:00,2.2584878
2025-07-24 07:16:55.078297+00:00,2.2584881
2025-07-24 07:17:06.803630+00:00,2.2584876
2025-07-24 07:17:19.425719+00:00,2.2584873
2025-07-24 07:17:32.972434+00:00,2.2584876
2025-07-24 07:17:44.371760+00:00,2.2584881
2025-07-24 07:17:57.844324+00:00,2.2584871
2025-07-24 07:18:10.328598+00:00,2.2584879
2025-07-24 07:18:22.530600+00:00,2.2584877
2025-07-24 07:18:34.569281+00:00,2.2584881
2025-07-24 07:18:47.538284+00:00,2.2584881
