time,counts_ratio
2025-07-29 14:47:55.151825+00:00,2.2584868
2025-07-29 14:48:07.519920+00:00,2.2584874
2025-07-29 14:48:19.922812+00:00,2.2584869
2025-07-29 14:48:34.468117+00:00,2.2584883
2025-07-29 14:50:18.767347+00:00,2.2584874
2025-07-29 14:50:29.473460+00:00,2.2584867
2025-07-29 14:50:42.324064+00:00,2.2584874
2025-07-29 14:50:54.650967+00:00,2.2584874
2025-07-29 14:51:07.747671+00:00,2.2584873
2025-07-29 14:51:20.255924+00:00,2.2584874
2025-07-29 14:51:34.889831+00:00,2.2584875
2025-07-29 14:51:45.704875+00:00,2.2584872
2025-07-29 14:51:58.972307+00:00,2.2584874
2025-07-29 14:52:10.787748+00:00,2.2584873
2025-07-29 14:52:22.798077+00:00,2.2584873
2025-07-29 14:52:35.328486+00:00,2.2584868
2025-07-29 14:52:49.372635+00:00,2.2584873
2025-07-29 14:53:01.768946+00:00,2.2584872
2025-07-29 14:53:13.401789+00:00,2.2584872
2025-07-29 14:53:26.453448+00:00,2.2584877
2025-07-29 14:53:38.627118+00:00,2.2584874
2025-07-29 14:53:51.258416+00:00,2.2584868
2025-07-29 14:54:04.177028+00:00,2.2584864
2025-07-29 14:54:16.711456+00:00,2.2584876
2025-07-29 14:54:28.760206+00:00,2.2584877
2025-07-29 14:54:41.118267+00:00,2.2584868
2025-07-29 14:54:53.823399+00:00,2.2584871
2025-07-29 14:55:14.488479+00:00,2.2584872
2025-07-29 14:55:20.216357+00:00,2.2584868
2025-07-29 14:55:37.550534+00:00,2.2584872
2025-07-29 14:55:47.403418+00:00,2.2584873
2025-07-29 14:55:58.666861+00:00,2.2584868
2025-07-29 14:56:09.882950+00:00,2.2584875
2025-07-29 14:56:22.250101+00:00,2.2584867
2025-07-29 14:56:34.630358+00:00,2.2584873
2025-07-29 14:56:47.970058+00:00,2.2584869
2025-07-29 14:57:04.906545+00:00,2.2584869
2025-07-29 14:57:12.975746+00:00,2.2584865
2025-07-29 14:57:24.997751+00:00,2.2584868
2025-07-29 14:57:38.419116+00:00,2.258487
2025-07-29 14:57:51.359560+00:00,2.2584872
2025-07-29 14:58:03.221315+00:00,2.2584874
2025-07-29 14:58:15.728649+00:00,2.2584873
2025-07-29 14:58:28.545798+00:00,2.2584874
2025-07-29 14:58:41.196300+00:00,2.2584868
2025-07-29 14:58:54.037808+00:00,2.2584869
2025-07-29 14:59:07.918801+00:00,2.2584869
2025-07-29 14:59:19.743811+00:00,2.258487
2025-07-29 14:59:32.783537+00:00,2.2584872
2025-07-29 14:59:45.938698+00:00,2.2584874
2025-07-29 15:00:00.767315+00:00,2.2584864
2025-07-29 15:00:12.367595+00:00,2.2584868
2025-07-29 15:00:26.758933+00:00,2.2584874
2025-07-29 15:00:38.752468+00:00,2.2584872
2025-07-29 15:00:50.188869+00:00,2.2584872
2025-07-29 15:01:02.783204+00:00,2.2584865
2025-07-29 15:01:17.451285+00:00,2.258487
2025-07-29 15:01:29.417012+00:00,2.2584874
2025-07-29 15:01:40.730895+00:00,2.258487
2025-07-29 15:01:54.251819+00:00,2.2584874
2025-07-29 15:02:06.635893+00:00,2.2584868
2025-07-29 15:02:32.260396+00:00,2.2584877
2025-07-29 15:02:44.376080+00:00,2.2584871
2025-07-29 15:02:56.807878+00:00,2.2584872
2025-07-29 15:03:09.870242+00:00,2.2584873
2025-07-29 15:03:22.064852+00:00,2.2584873
2025-07-29 15:03:34.600594+00:00,2.2584873
