time,counts_ratio
2025-07-02 06:26:21.048054+00:00,2.2584878
2025-07-02 06:30:32.962635+00:00,2.2584881
2025-07-02 06:30:44.999228+00:00,2.2584883
2025-07-02 06:31:22.659651+00:00,2.2584876
2025-07-02 06:31:39.582723+00:00,2.2584876
2025-07-02 06:32:16.686331+00:00,2.2584879
2025-07-02 06:33:30.157619+00:00,2.2584878
2025-07-02 06:33:49.579847+00:00,2.2584874
2025-07-02 06:33:59.396153+00:00,2.2584884
2025-07-02 06:34:33.503121+00:00,2.2584881
2025-07-02 06:34:46.754067+00:00,2.2584883
2025-07-02 06:35:37.872132+00:00,2.2584882
2025-07-02 06:35:50.498274+00:00,2.2584873
2025-07-02 06:37:06.396278+00:00,2.2584878
2025-07-02 06:37:31.734232+00:00,2.2584884
2025-07-02 06:37:56.858145+00:00,2.2584882
2025-07-02 06:38:47.781930+00:00,2.2584883
2025-07-02 06:40:02.948565+00:00,2.2584872
2025-07-02 06:40:15.647125+00:00,2.2584876
2025-07-02 06:40:30.465029+00:00,2.2584879
2025-07-02 06:41:07.622257+00:00,2.258488
2025-07-02 06:42:32.823733+00:00,2.258488
2025-07-02 06:42:45.060919+00:00,2.2584883
2025-07-02 06:43:11.637141+00:00,2.2584879
2025-07-02 06:43:25.928565+00:00,2.2584881
2025-07-02 06:43:35.719881+00:00,2.2584879
2025-07-02 06:43:48.430252+00:00,2.2584882
2025-07-02 06:44:06.116137+00:00,2.2584876
2025-07-02 06:44:39.134549+00:00,2.2584882
2025-07-02 06:44:57.642837+00:00,2.2584879
2025-07-02 06:45:05.442094+00:00,2.2584882
2025-07-02 06:45:18.392751+00:00,2.2584884
2025-07-02 06:45:31.424890+00:00,2.258488
2025-07-02 06:45:44.454777+00:00,2.2584883
2025-07-02 06:45:56.710351+00:00,2.2584881
2025-07-02 06:46:09.067831+00:00,2.2584868
2025-07-02 06:46:34.533849+00:00,2.258488
2025-07-02 06:46:47.535738+00:00,2.2584877
2025-07-02 06:46:59.996906+00:00,2.2584879
2025-07-02 06:47:13.110087+00:00,2.2584884
2025-07-02 06:47:28.573010+00:00,2.2584882
2025-07-02 06:47:37.753394+00:00,2.2584884
2025-07-02 06:48:09.496548+00:00,2.2584881
2025-07-02 06:48:15.396325+00:00,2.2584878
2025-07-02 06:48:40.447030+00:00,2.2584877
2025-07-02 06:48:52.892598+00:00,2.2584884
2025-07-02 06:49:07.081986+00:00,2.2584874
2025-07-02 06:49:32.895745+00:00,2.2584874
2025-07-02 06:49:43.051697+00:00,2.2584884
2025-07-02 06:50:10.923078+00:00,2.2584876
2025-07-02 06:50:21.336149+00:00,2.2584872
2025-07-02 06:50:34.026915+00:00,2.2584882
2025-07-02 06:50:46.501707+00:00,2.2584873
2025-07-02 06:51:49.144919+00:00,2.258488
2025-07-02 06:52:13.993545+00:00,2.2584883
2025-07-02 06:52:26.622216+00:00,2.2584883
2025-07-02 06:52:39.075364+00:00,2.2584882
2025-07-02 06:52:53.373454+00:00,2.2584882
2025-07-02 06:53:05.448390+00:00,2.2584883
2025-07-02 06:53:30.389720+00:00,2.2584874
2025-07-02 06:53:43.395278+00:00,2.2584882
2025-07-02 06:53:58.749905+00:00,2.2584882
2025-07-02 06:54:09.405380+00:00,2.2584881
2025-07-02 06:54:21.636225+00:00,2.258488
2025-07-02 06:54:49.089522+00:00,2.2584878
2025-07-02 06:55:15.737266+00:00,2.2584878
2025-07-02 06:55:25.589857+00:00,2.2584881
2025-07-02 06:55:39.069850+00:00,2.2584878
2025-07-02 06:55:51.063740+00:00,2.2584874
2025-07-02 06:56:16.873001+00:00,2.2584882
2025-07-02 06:56:41.831405+00:00,2.2584876
2025-07-02 06:56:55.221568+00:00,2.2584879
2025-07-02 06:57:07.194107+00:00,2.2584879
2025-07-02 06:57:31.792192+00:00,2.258488
2025-07-02 06:57:44.256325+00:00,2.2584879
2025-07-02 06:57:58.613958+00:00,2.2584881
2025-07-02 06:58:09.783094+00:00,2.2584879
2025-07-02 06:58:34.763658+00:00,2.258488
2025-07-02 06:59:50.536978+00:00,2.2584875
2025-07-02 07:00:28.786793+00:00,2.2584878
2025-07-02 07:00:42.727384+00:00,2.2584884
2025-07-02 07:01:06.683885+00:00,2.2584884
2025-07-02 07:01:19.293171+00:00,2.2584883
2025-07-02 07:01:31.418101+00:00,2.2584879
2025-07-02 07:01:43.983160+00:00,2.2584879
2025-07-02 07:01:56.365665+00:00,2.2584882
2025-07-02 07:02:09.588021+00:00,2.2584881
2025-07-02 07:02:27.166750+00:00,2.2584879
2025-07-02 07:03:19.211281+00:00,2.2584878
2025-07-02 07:03:24.766620+00:00,2.2584877
2025-07-02 07:04:18.718553+00:00,2.2584879
2025-07-02 07:04:27.398505+00:00,2.2584881
2025-07-02 07:06:08.985962+00:00,2.2584884
2025-07-02 07:08:42.026431+00:00,2.2584883
2025-07-02 07:08:53.639676+00:00,2.2584877
2025-07-02 07:09:06.402361+00:00,2.258488
