time,counts_ratio
2025-08-07 07:18:46.089291+00:00,2.2584872
2025-08-07 07:20:29.440780+00:00,2.2584877
2025-08-07 07:20:42.150299+00:00,2.258487
2025-08-07 07:20:56.072547+00:00,2.2584869
2025-08-07 07:21:07.948575+00:00,2.2584866
2025-08-07 07:21:20.647253+00:00,2.2584878
2025-08-07 07:21:33.427760+00:00,2.2584879
2025-08-07 07:22:11.671836+00:00,2.2584874
2025-08-07 07:22:36.573441+00:00,2.2584881
2025-08-07 07:22:49.212497+00:00,2.2584878
2025-08-07 07:23:01.924915+00:00,2.2584874
2025-08-07 07:23:14.539320+00:00,2.2584879
2025-08-07 07:23:27.285926+00:00,2.258488
2025-08-07 07:23:39.944497+00:00,2.2584878
2025-08-07 07:23:52.476636+00:00,2.2584878
2025-08-07 07:24:05.397517+00:00,2.2584874
2025-08-07 07:24:18.029568+00:00,2.2584873
2025-08-07 07:24:34.177583+00:00,2.2584872
2025-08-07 07:24:43.662227+00:00,2.2584877
2025-08-07 07:24:56.660371+00:00,2.2584877
2025-08-07 07:25:09.607734+00:00,2.2584879
2025-08-07 07:25:23.380352+00:00,2.2584879
2025-08-07 07:25:34.823820+00:00,2.2584878
2025-08-07 07:25:47.588020+00:00,2.2584876
2025-08-07 07:26:00.364926+00:00,2.2584883
2025-08-07 07:26:12.998686+00:00,2.258488
2025-08-07 07:26:25.689156+00:00,2.2584873
2025-08-07 07:26:38.490367+00:00,2.2584875
2025-08-07 07:26:51.172201+00:00,2.2584881
2025-08-07 07:27:04.554159+00:00,2.258488
2025-08-07 07:27:16.982070+00:00,2.2584876
2025-08-07 07:27:29.415167+00:00,2.2584873
2025-08-07 07:27:42.396849+00:00,2.2584875
2025-08-07 07:27:55.187039+00:00,2.2584874
2025-08-07 07:28:08.467723+00:00,2.2584876
2025-08-07 07:28:20.927819+00:00,2.2584872
2025-08-07 07:28:33.992387+00:00,2.258488
2025-08-07 07:28:46.916328+00:00,2.2584883
2025-08-07 07:29:01.625441+00:00,2.258488
2025-08-07 07:29:13.886178+00:00,2.2584875
2025-08-07 07:29:25.570187+00:00,2.2584871
2025-08-07 07:29:39.156673+00:00,2.2584877
2025-08-07 07:29:52.206232+00:00,2.2584873
2025-08-07 07:30:04.279551+00:00,2.2584877
2025-08-07 07:30:17.338694+00:00,2.258488
2025-08-07 07:30:30.458523+00:00,2.258488
2025-08-07 07:30:43.111971+00:00,2.2584879
2025-08-07 07:30:56.195222+00:00,2.2584874
2025-08-07 07:31:08.890733+00:00,2.2584871
2025-08-07 07:31:21.967943+00:00,2.2584875
2025-08-07 07:31:33.961825+00:00,2.2584874
2025-08-07 07:31:46.729845+00:00,2.2584878
2025-08-07 07:32:12.014959+00:00,2.2584883
2025-08-07 07:32:24.987111+00:00,2.2584875
2025-08-07 07:32:37.325121+00:00,2.2584879
2025-08-07 07:32:50.553593+00:00,2.2584876
2025-08-07 07:33:03.591960+00:00,2.258488
2025-08-07 07:33:17.418315+00:00,2.2584874
2025-08-07 07:33:28.367425+00:00,2.258488
2025-08-07 07:33:41.136668+00:00,2.2584879
2025-08-07 07:33:54.791191+00:00,2.2584875
2025-08-07 07:34:06.854063+00:00,2.2584878
2025-08-07 07:34:19.569855+00:00,2.2584872
2025-08-07 07:34:34.205407+00:00,2.258488
2025-08-07 07:34:45.373869+00:00,2.2584882
2025-08-07 07:35:00.295075+00:00,2.2584874
2025-08-07 07:35:23.722075+00:00,2.2584876
2025-08-07 07:35:36.471390+00:00,2.2584881
2025-08-07 07:35:48.923910+00:00,2.2584873
2025-08-07 07:36:01.784840+00:00,2.2584874
2025-08-07 07:36:27.378507+00:00,2.2584874
2025-08-07 07:36:53.080021+00:00,2.2584872
