time,counts_ratio
2025-07-03 09:12:43.749467+00:00,2.2584879
2025-07-03 09:16:34.623764+00:00,2.2584883
2025-07-03 09:16:59.777488+00:00,2.2584884
2025-07-03 09:17:38.894271+00:00,2.2584878
2025-07-03 09:18:02.668027+00:00,2.2584877
2025-07-03 09:18:15.526802+00:00,2.2584876
2025-07-03 09:18:52.692702+00:00,2.2584884
2025-07-03 09:19:30.967293+00:00,2.2584879
2025-07-03 09:20:24.319619+00:00,2.2584881
2025-07-03 09:20:34.418966+00:00,2.2584883
2025-07-03 09:21:51.124867+00:00,2.2584879
2025-07-03 09:22:14.422915+00:00,2.2584882
2025-07-03 09:22:39.305770+00:00,2.2584878
2025-07-03 09:23:05.912656+00:00,2.2584883
2025-07-03 09:23:55.020716+00:00,2.2584877
2025-07-03 09:24:46.895032+00:00,2.2584878
2025-07-03 09:25:23.538672+00:00,2.2584878
2025-07-03 09:26:01.709720+00:00,2.2584879
2025-07-03 09:27:17.167814+00:00,2.2584881
2025-07-03 09:29:55.159168+00:00,2.258488
2025-07-03 09:29:59.447251+00:00,2.2584881
2025-07-03 09:31:15.526877+00:00,2.2584883
2025-07-03 09:32:44.097914+00:00,2.2584884
2025-07-03 09:32:57.033206+00:00,2.2584884
2025-07-03 09:33:10.242269+00:00,2.2584882
2025-07-03 09:33:22.749676+00:00,2.2584878
2025-07-03 09:34:01.594001+00:00,2.2584882
2025-07-03 09:34:14.452320+00:00,2.2584877
2025-07-03 09:34:39.162475+00:00,2.2584881
2025-07-03 09:34:51.453886+00:00,2.258487
2025-07-03 09:37:34.628755+00:00,2.2584882
2025-07-03 09:39:16.331873+00:00,2.2584881
2025-07-03 09:40:44.703135+00:00,2.2584882
2025-07-03 09:41:24.180382+00:00,2.2584871
2025-07-03 09:41:35.038207+00:00,2.2584879
2025-07-03 09:42:37.622150+00:00,2.2584874
2025-07-03 09:43:55.054659+00:00,2.2584883
2025-07-03 09:44:19.519758+00:00,2.258488
2025-07-03 09:44:44.964382+00:00,2.2584884
2025-07-03 09:44:55.442163+00:00,2.2584883
2025-07-03 09:45:20.750430+00:00,2.2584879
2025-07-03 09:46:11.291058+00:00,2.258488
2025-07-03 09:46:55.583813+00:00,2.258487
2025-07-03 09:47:16.038158+00:00,2.2584884
2025-07-03 09:47:41.796157+00:00,2.2584884
2025-07-03 09:47:53.586393+00:00,2.2584882
2025-07-03 09:48:06.304886+00:00,2.2584879
2025-07-03 09:48:32.764570+00:00,2.2584884
2025-07-03 09:48:44.418826+00:00,2.2584881
2025-07-03 09:49:10.193067+00:00,2.258488
2025-07-03 09:49:48.628402+00:00,2.2584873
2025-07-03 09:50:01.001459+00:00,2.2584874
2025-07-03 09:50:14.360059+00:00,2.258488
2025-07-03 09:51:04.224965+00:00,2.258488
2025-07-03 09:51:47.575272+00:00,2.2584879
2025-07-03 09:51:56.605992+00:00,2.258487
2025-07-03 09:52:19.153687+00:00,2.2584875
2025-07-03 09:52:58.836935+00:00,2.2584879
