time,counts_ratio
2025-08-18 10:35:00.312385+00:00,2.2584863
2025-08-18 10:36:20.267250+00:00,2.2584875
2025-08-18 10:36:44.684371+00:00,2.2584875
2025-08-18 10:38:14.764288+00:00,2.2584881
2025-08-18 10:38:39.268969+00:00,2.2584867
2025-08-18 10:38:52.506445+00:00,2.2584882
2025-08-18 10:39:43.698089+00:00,2.258487
2025-08-18 10:39:56.407641+00:00,2.258487
2025-08-18 10:40:10.078219+00:00,2.2584866
2025-08-18 10:40:35.702414+00:00,2.2584875
2025-08-18 10:41:14.489363+00:00,2.2584872
2025-08-18 10:41:26.308642+00:00,2.2584874
2025-08-18 10:41:51.611784+00:00,2.2584871
2025-08-18 10:42:05.116628+00:00,2.2584878
2025-08-18 10:42:25.613961+00:00,2.258488
2025-08-18 10:42:37.726646+00:00,2.2584878
2025-08-18 10:42:42.853179+00:00,2.2584884
2025-08-18 10:43:07.216231+00:00,2.2584879
2025-08-18 10:43:09.654524+00:00,2.2584878
2025-08-18 10:43:22.361749+00:00,2.2584872
2025-08-18 10:43:35.238210+00:00,2.2584874
2025-08-18 10:43:48.694423+00:00,2.2584872
2025-08-18 10:44:01.690456+00:00,2.2584877
2025-08-18 10:44:14.999192+00:00,2.2584873
2025-08-18 10:44:28.539961+00:00,2.2584866
2025-08-18 10:44:41.521828+00:00,2.2584864
2025-08-18 10:44:53.361721+00:00,2.2584862
2025-08-18 10:45:06.985027+00:00,2.258488
2025-08-18 10:45:20.730105+00:00,2.2584878
2025-08-18 10:45:32.742896+00:00,2.2584874
2025-08-18 10:45:51.555164+00:00,2.2584871
2025-08-18 10:45:58.107913+00:00,2.2584874
2025-08-18 10:46:14.720973+00:00,2.2584875
2025-08-18 10:46:23.818826+00:00,2.2584873
2025-08-18 10:46:36.690950+00:00,2.2584869
2025-08-18 10:46:49.569208+00:00,2.2584875
2025-08-18 10:47:03.904756+00:00,2.2584871
2025-08-18 10:47:14.825473+00:00,2.2584879
2025-08-18 10:47:27.242310+00:00,2.2584879
2025-08-18 10:47:39.974360+00:00,2.2584884
2025-08-18 10:47:52.621161+00:00,2.2584879
2025-08-18 10:48:07.000574+00:00,2.2584873
2025-08-18 10:48:18.450752+00:00,2.2584878
2025-08-18 10:48:31.493163+00:00,2.2584879
2025-08-18 10:48:44.166009+00:00,2.2584869
2025-08-18 10:49:02.173338+00:00,2.2584882
2025-08-18 10:49:09.690405+00:00,2.2584869
2025-08-18 10:49:24.993884+00:00,2.2584878
2025-08-18 10:49:35.278287+00:00,2.2584878
2025-08-18 10:49:50.080479+00:00,2.2584882
2025-08-18 10:50:01.294600+00:00,2.2584866
2025-08-18 10:50:13.297919+00:00,2.2584877
2025-08-18 10:50:26.332142+00:00,2.2584879
2025-08-18 10:50:39.322817+00:00,2.2584877
2025-08-18 10:50:51.813009+00:00,2.2584875
2025-08-18 10:51:05.147500+00:00,2.2584871
2025-08-18 10:51:19.312910+00:00,2.2584878
2025-08-18 10:51:46.586317+00:00,2.2584875
2025-08-18 10:51:56.585652+00:00,2.2584884
2025-08-18 10:52:10.028000+00:00,2.2584873
2025-08-18 10:52:23.039288+00:00,2.2584871
2025-08-18 10:52:36.043287+00:00,2.2584882
2025-08-18 10:52:49.994403+00:00,2.2584869
2025-08-18 10:53:02.772855+00:00,2.2584871
2025-08-18 10:53:15.201076+00:00,2.2584877
2025-08-18 10:53:27.969146+00:00,2.258487
2025-08-18 10:53:41.232938+00:00,2.2584874
2025-08-18 10:57:04.961271+00:00,2.2584874
2025-08-18 10:57:31.011243+00:00,2.2584868
2025-08-18 10:57:43.511834+00:00,2.2584872
2025-08-18 10:57:57.410473+00:00,2.2584877
2025-08-18 10:58:09.841451+00:00,2.2584871
2025-08-18 10:58:21.735332+00:00,2.2584871
2025-08-18 10:58:34.603342+00:00,2.2584869
2025-08-18 10:58:47.835536+00:00,2.2584871
2025-08-18 10:59:00.479141+00:00,2.2584876
2025-08-18 10:59:14.228032+00:00,2.2584874
2025-08-18 10:59:25.961105+00:00,2.258488
2025-08-18 10:59:39.460124+00:00,2.2584869
