time,counts_ratio
2025-08-15 00:00:03.831016+00:00,2.2584873
2025-08-15 00:00:12.239057+00:00,2.2584873
2025-08-15 00:00:24.637773+00:00,2.2584878
2025-08-15 00:00:38.937586+00:00,2.2584865
2025-08-15 00:00:51.242554+00:00,2.2584867
2025-08-15 00:01:04.729239+00:00,2.2584864
2025-08-15 00:01:19.560792+00:00,2.2584878
2025-08-15 00:01:44.006102+00:00,2.2584873
2025-08-15 00:02:02.655961+00:00,2.2584873
2025-08-15 00:02:10.644663+00:00,2.2584873
2025-08-15 00:02:24.415047+00:00,2.2584871
2025-08-15 00:02:36.796224+00:00,2.258488
2025-08-15 00:03:02.229837+00:00,2.2584875
2025-08-15 00:03:14.703216+00:00,2.2584878
2025-08-15 00:03:29.813158+00:00,2.258487
2025-08-15 00:03:40.509178+00:00,2.2584872
2025-08-15 00:03:53.495141+00:00,2.258487
2025-08-15 00:04:07.858796+00:00,2.2584879
2025-08-15 00:04:21.934545+00:00,2.2584882
2025-08-15 00:04:33.786645+00:00,2.2584875
2025-08-15 00:04:45.307021+00:00,2.2584878
2025-08-15 00:04:58.025117+00:00,2.2584871
2025-08-15 00:05:11.229866+00:00,2.2584872
2025-08-15 00:05:23.791862+00:00,2.258486
2025-08-15 00:05:36.665594+00:00,2.258488
2025-08-15 00:05:49.152654+00:00,2.2584873
2025-08-15 00:06:04.423142+00:00,2.2584873
2025-08-15 00:06:14.786460+00:00,2.2584869
2025-08-15 00:06:27.610747+00:00,2.2584874
2025-08-15 00:06:45.871377+00:00,2.2584875
2025-08-15 00:06:54.811696+00:00,2.2584869
2025-08-15 00:07:06.271551+00:00,2.2584872
2025-08-15 00:07:22.326207+00:00,2.2584866
2025-08-15 00:07:32.772096+00:00,2.2584865
2025-08-15 00:07:46.103957+00:00,2.2584865
2025-08-15 00:07:59.174092+00:00,2.2584862
2025-08-15 00:08:12.726885+00:00,2.2584863
2025-08-15 00:08:25.874306+00:00,2.2584879
2025-08-15 00:08:53.092305+00:00,2.2584878
2025-08-15 00:09:06.301323+00:00,2.2584875
2025-08-15 00:09:20.971258+00:00,2.258488
2025-08-15 00:09:33.036141+00:00,2.2584865
2025-08-15 00:09:59.236679+00:00,2.2584873
2025-08-15 00:10:12.263363+00:00,2.2584873
2025-08-15 00:10:38.231589+00:00,2.2584868
2025-08-15 00:10:51.833126+00:00,2.2584879
2025-08-15 00:11:04.949498+00:00,2.2584872
2025-08-15 00:11:18.603318+00:00,2.2584884
2025-08-15 00:11:34.105258+00:00,2.2584877
2025-08-15 00:11:55.754089+00:00,2.2584879
2025-08-15 00:12:08.410298+00:00,2.2584874
2025-08-15 00:12:21.143897+00:00,2.2584866
2025-08-15 00:12:33.772661+00:00,2.2584869
2025-08-15 00:12:47.538037+00:00,2.2584867
2025-08-15 00:12:59.418255+00:00,2.2584875
2025-08-15 00:13:12.701088+00:00,2.2584868
2025-08-15 00:13:25.018383+00:00,2.2584873
2025-08-15 00:13:38.139555+00:00,2.2584867
2025-08-15 00:14:04.910047+00:00,2.2584869
2025-08-15 00:14:17.257496+00:00,2.2584872
2025-08-15 00:14:31.049901+00:00,2.2584877
2025-08-15 00:14:42.990522+00:00,2.2584864
2025-08-15 00:14:55.854033+00:00,2.2584877
2025-08-15 00:15:08.997757+00:00,2.258488
