time,counts_ratio
2025-08-08 08:50:22.917672+00:00,2.2584882
2025-08-08 08:54:54.190983+00:00,2.2584869
2025-08-08 08:56:50.555377+00:00,2.2584868
2025-08-08 08:57:29.011515+00:00,2.2584873
2025-08-08 08:57:41.429512+00:00,2.2584876
2025-08-08 08:58:20.365536+00:00,2.258488
2025-08-08 08:58:59.093843+00:00,2.2584863
2025-08-08 09:00:03.825515+00:00,2.2584868
2025-08-08 09:00:16.632211+00:00,2.2584881
2025-08-08 09:01:09.116985+00:00,2.2584872
2025-08-08 09:01:21.234981+00:00,2.2584882
2025-08-08 09:01:34.138637+00:00,2.2584866
2025-08-08 09:01:47.196323+00:00,2.2584869
2025-08-08 09:02:13.239848+00:00,2.2584875
2025-08-08 09:02:26.925396+00:00,2.2584877
2025-08-08 09:02:39.730046+00:00,2.2584875
2025-08-08 09:03:19.547858+00:00,2.2584859
2025-08-08 09:03:32.626287+00:00,2.2584868
2025-08-08 09:03:46.031657+00:00,2.2584865
2025-08-08 09:04:25.181358+00:00,2.2584871
2025-08-08 09:04:38.158224+00:00,2.2584881
2025-08-08 09:04:51.118237+00:00,2.2584874
2025-08-08 09:05:17.520061+00:00,2.2584875
2025-08-08 09:05:30.644160+00:00,2.2584863
2025-08-08 09:05:43.122814+00:00,2.2584871
2025-08-08 09:05:56.227470+00:00,2.2584865
2025-08-08 09:06:09.429187+00:00,2.2584866
2025-08-08 09:06:22.030479+00:00,2.258487
2025-08-08 09:06:35.694583+00:00,2.258488
2025-08-08 09:06:47.710948+00:00,2.2584877
2025-08-08 09:07:00.352029+00:00,2.2584871
2025-08-08 09:07:25.848821+00:00,2.2584872
2025-08-08 09:07:38.827499+00:00,2.2584882
2025-08-08 09:08:41.866855+00:00,2.2584879
2025-08-08 09:09:07.549141+00:00,2.2584871
2025-08-08 09:09:20.639769+00:00,2.2584883
2025-08-08 09:09:33.635990+00:00,2.2584863
2025-08-08 09:09:59.021744+00:00,2.2584878
2025-08-08 09:10:12.122699+00:00,2.2584873
2025-08-08 09:10:25.157770+00:00,2.2584871
