time,counts_ratio
2025-01-06 00:03:58.111652+00:00,2.2584864
2025-01-06 00:12:35.677232+00:00,2.2584863
2025-01-06 00:16:11.722522+00:00,2.2584872
2025-01-06 00:18:17.777322+00:00,2.2584864
2025-01-06 00:26:19.835159+00:00,2.2584865
2025-01-06 00:27:55.755993+00:00,2.2584862
2025-01-06 00:54:32.478967+00:00,2.258488
2025-01-06 00:54:45.946864+00:00,2.2584875
2025-01-06 00:54:58.159541+00:00,2.2584864
2025-01-06 00:55:37.934354+00:00,2.258486
2025-01-06 00:55:50.302440+00:00,2.2584878
2025-01-06 00:56:54.265485+00:00,2.2584868
2025-01-06 00:59:12.173404+00:00,2.2584864
2025-01-06 01:03:10.949431+00:00,2.2584859
2025-01-06 01:08:03.599586+00:00,2.2584858
2025-01-06 01:24:46.881405+00:00,2.2584858
2025-01-06 01:29:22.735807+00:00,2.2584864
2025-01-06 01:30:25.669511+00:00,2.2584866
2025-01-06 01:30:50.750224+00:00,2.2584872
2025-01-06 01:32:44.129145+00:00,2.2584884
2025-01-06 01:39:00.477041+00:00,2.2584879
2025-01-06 01:55:42.135175+00:00,2.2584859
2025-01-06 01:58:13.655721+00:00,2.2584869
2025-01-06 02:10:01.027995+00:00,2.2584874
2025-01-06 02:15:54.510656+00:00,2.2584871
2025-01-06 02:17:12.295595+00:00,2.2584859
2025-01-06 02:31:53.463369+00:00,2.2584868
2025-01-06 02:39:01.947962+00:00,2.2584862
2025-01-06 02:47:05.758426+00:00,2.2584879
2025-01-06 02:52:42.612662+00:00,2.2584859
2025-01-06 02:57:00.956978+00:00,2.2584873
2025-01-06 02:58:13.357110+00:00,2.2584879
2025-01-06 03:19:36.952814+00:00,2.2584873
2025-01-06 03:27:00.063106+00:00,2.2584858
2025-01-06 03:33:42.664891+00:00,2.2584878
2025-01-06 03:36:55.620079+00:00,2.2584862
2025-01-06 03:42:08.058749+00:00,2.258486
2025-01-06 03:47:27.678762+00:00,2.2584868
2025-01-06 03:47:41.566497+00:00,2.2584871
2025-01-06 03:48:11.654397+00:00,2.2584865
2025-01-06 03:51:17.801597+00:00,2.2584864
2025-01-06 03:51:55.751495+00:00,2.2584858
2025-01-06 04:00:55.989277+00:00,2.2584863
2025-01-06 04:13:04.941406+00:00,2.2584862
2025-01-06 04:16:59.881118+00:00,2.2584883
2025-01-06 04:36:26.521677+00:00,2.2584866
2025-01-06 04:38:52.738153+00:00,2.258488
2025-01-06 04:39:18.905061+00:00,2.2584877
2025-01-06 04:42:44.868806+00:00,2.2584858
2025-01-06 04:44:39.028882+00:00,2.2584882
2025-01-06 04:57:27.703360+00:00,2.2584883
2025-01-06 04:57:39.972675+00:00,2.258486
2025-01-06 04:58:20.295251+00:00,2.2584882
2025-01-06 04:58:47.247029+00:00,2.2584863
2025-01-06 04:59:52.824712+00:00,2.2584867
2025-01-06 05:00:33.160503+00:00,2.2584863
2025-01-06 05:08:01.843951+00:00,2.2584874
2025-01-06 05:09:07.645283+00:00,2.2584878
2025-01-06 05:09:48.257247+00:00,2.258487
2025-01-06 05:14:41.923215+00:00,2.2584862
2025-01-06 05:17:50.365096+00:00,2.2584869
2025-01-06 05:19:10.831464+00:00,2.2584866
2025-01-06 05:20:30.128416+00:00,2.2584884
2025-01-06 05:27:41.979182+00:00,2.2584862
2025-01-06 05:27:55.801402+00:00,2.2584859
2025-01-06 05:28:50.755061+00:00,2.2584869
2025-01-06 05:36:41.976286+00:00,2.2584869
2025-01-06 05:37:09.563259+00:00,2.2584875
2025-01-06 05:37:24.460687+00:00,2.2584884
2025-01-06 05:38:16.426874+00:00,2.2584864
2025-01-06 05:38:41.646585+00:00,2.2584877
2025-01-06 05:40:50.203182+00:00,2.2584872
2025-01-06 05:41:03.023666+00:00,2.2584873
2025-01-06 05:47:12.574078+00:00,2.2584861
2025-01-06 05:47:25.015313+00:00,2.2584877
2025-01-06 05:48:57.889521+00:00,2.258486
2025-01-06 05:55:57.492416+00:00,2.2584858
2025-01-06 05:56:37.202698+00:00,2.2584871
2025-01-06 05:57:18.169812+00:00,2.2584865
2025-01-06 05:57:45.801781+00:00,2.2584867
2025-01-06 05:57:57.614822+00:00,2.2584861
2025-01-06 06:04:43.747229+00:00,2.2584863
2025-01-06 06:04:57.465027+00:00,2.2584882
2025-01-06 06:05:14.344808+00:00,2.2584881
2025-01-06 06:05:37.534549+00:00,2.258486
2025-01-06 06:05:50.257685+00:00,2.258488
2025-01-06 06:06:17.001576+00:00,2.2584866
2025-01-06 06:06:30.154805+00:00,2.2584875
2025-01-06 06:13:28.724949+00:00,2.2584879
2025-01-06 06:15:02.429195+00:00,2.2584873
2025-01-06 06:16:21.267445+00:00,2.2584868
2025-01-06 06:24:02.458010+00:00,2.2584873
2025-01-06 06:25:20.172918+00:00,2.2584861
2025-01-06 06:25:46.483040+00:00,2.2584862
2025-01-06 06:32:58.252197+00:00,2.2584866
2025-01-06 06:33:12.100449+00:00,2.2584884
2025-01-06 06:33:25.540257+00:00,2.258488
2025-01-06 06:34:19.771401+00:00,2.2584873
2025-01-06 06:34:33.423270+00:00,2.258486
