time,counts_ratio
2025-07-13 05:52:53.175076+00:00,2.2584874
2025-07-13 05:57:03.881523+00:00,2.2584868
2025-07-13 05:57:16.521362+00:00,2.2584876
2025-07-13 05:57:42.188318+00:00,2.2584875
2025-07-13 05:59:21.449591+00:00,2.2584875
2025-07-13 05:59:34.331503+00:00,2.2584878
2025-07-13 05:59:47.722061+00:00,2.2584878
2025-07-13 06:01:12.842065+00:00,2.2584876
2025-07-13 06:01:18.090223+00:00,2.2584879
2025-07-13 06:01:32.175296+00:00,2.2584878
2025-07-13 06:01:43.908951+00:00,2.2584879
2025-07-13 06:01:57.037954+00:00,2.2584879
2025-07-13 06:02:10.315174+00:00,2.2584865
2025-07-13 06:02:22.963073+00:00,2.2584879
2025-07-13 06:02:35.797738+00:00,2.2584869
2025-07-13 06:02:49.050884+00:00,2.2584878
2025-07-13 06:03:01.674162+00:00,2.2584877
2025-07-13 06:03:13.765562+00:00,2.2584869
2025-07-13 06:03:26.750027+00:00,2.2584878
2025-07-13 06:03:39.623544+00:00,2.2584878
2025-07-13 06:03:52.463517+00:00,2.2584883
2025-07-13 06:04:04.689007+00:00,2.258487
2025-07-13 06:04:16.930035+00:00,2.2584878
2025-07-13 06:04:29.348255+00:00,2.2584881
2025-07-13 06:04:41.452920+00:00,2.2584884
2025-07-13 06:05:00.196263+00:00,2.2584872
2025-07-13 06:05:41.380309+00:00,2.258488
2025-07-13 06:05:44.178094+00:00,2.2584878
2025-07-13 06:06:09.655889+00:00,2.2584881
2025-07-13 06:06:22.400588+00:00,2.2584875
2025-07-13 06:06:34.984174+00:00,2.2584878
2025-07-13 06:06:47.723010+00:00,2.2584877
2025-07-13 06:07:01.596213+00:00,2.2584875
2025-07-13 06:07:12.950879+00:00,2.2584882
2025-07-13 06:07:28.527008+00:00,2.2584882
2025-07-13 06:07:37.616015+00:00,2.2584875
2025-07-13 06:08:23.973579+00:00,2.258488
2025-07-13 06:09:10.373569+00:00,2.2584881
2025-07-13 06:09:17.663030+00:00,2.2584875
2025-07-13 06:09:44.732857+00:00,2.2584878
2025-07-13 06:09:56.316256+00:00,2.2584878
2025-07-13 06:10:22.151244+00:00,2.2584876
2025-07-13 06:10:45.307077+00:00,2.2584882
2025-07-13 06:10:48.342697+00:00,2.2584876
2025-07-13 06:11:02.894414+00:00,2.2584877
2025-07-13 06:11:14.532286+00:00,2.2584875
2025-07-13 06:11:28.745086+00:00,2.2584878
2025-07-13 06:11:40.453581+00:00,2.2584874
2025-07-13 06:11:53.581271+00:00,2.2584877
2025-07-13 06:12:14.630252+00:00,2.2584883
2025-07-13 06:12:33.259141+00:00,2.2584872
2025-07-13 06:12:45.322412+00:00,2.2584874
2025-07-13 06:12:58.511728+00:00,2.2584875
2025-07-13 06:13:21.300362+00:00,2.258488
2025-07-13 06:13:34.784331+00:00,2.2584877
2025-07-13 06:13:46.943662+00:00,2.2584879
2025-07-13 06:13:59.000904+00:00,2.2584873
2025-07-13 06:14:11.726865+00:00,2.2584869
2025-07-13 06:14:24.406418+00:00,2.2584869
2025-07-13 06:14:56.536126+00:00,2.2584879
2025-07-13 06:15:02.362802+00:00,2.2584883
2025-07-13 06:15:18.726242+00:00,2.2584877
2025-07-13 06:15:27.829299+00:00,2.2584879
2025-07-13 06:15:40.320196+00:00,2.2584875
2025-07-13 06:15:52.721732+00:00,2.2584873
2025-07-13 06:16:05.395277+00:00,2.2584878
2025-07-13 06:16:17.578492+00:00,2.2584875
2025-07-13 06:16:30.301556+00:00,2.2584874
2025-07-13 06:16:42.623558+00:00,2.2584875
2025-07-13 06:17:03.794132+00:00,2.2584875
2025-07-13 06:17:12.450028+00:00,2.2584883
2025-07-13 06:17:32.684065+00:00,2.2584881
2025-07-13 06:17:44.937711+00:00,2.2584882
2025-07-13 06:17:57.452976+00:00,2.258488
2025-07-13 06:18:12.715194+00:00,2.2584877
2025-07-13 06:18:35.795996+00:00,2.2584877
2025-07-13 06:18:48.780264+00:00,2.258487
2025-07-13 06:19:01.473964+00:00,2.2584871
2025-07-13 06:19:14.455241+00:00,2.2584879
2025-07-13 06:19:27.649635+00:00,2.2584874
2025-07-13 06:19:40.690432+00:00,2.2584875
2025-07-13 06:20:06.905742+00:00,2.2584873
2025-07-13 06:20:19.869116+00:00,2.2584874
2025-07-13 06:20:36.929861+00:00,2.2584873
2025-07-13 06:21:23.460780+00:00,2.2584877
2025-07-13 06:21:37.475593+00:00,2.2584875
2025-07-13 06:21:48.651863+00:00,2.2584876
2025-07-13 06:22:01.493594+00:00,2.2584877
2025-07-13 06:22:13.468237+00:00,2.258488
2025-07-13 06:22:26.208909+00:00,2.2584879
2025-07-13 06:22:39.187337+00:00,2.2584874
2025-07-13 06:22:51.334026+00:00,2.2584882
2025-07-13 06:23:04.368591+00:00,2.2584878
2025-07-13 06:23:17.498426+00:00,2.2584878
