time,counts_ratio
2025-06-18 01:33:19.894733+00:00,2.2584865
2025-06-18 07:58:07.113707+00:00,2.2584866
2025-06-18 07:58:56.904889+00:00,2.2584876
2025-06-18 08:00:12.097386+00:00,2.2584878
2025-06-18 08:01:48.451833+00:00,2.2584877
2025-06-18 08:02:05.987951+00:00,2.2584872
2025-06-18 08:02:18.858477+00:00,2.2584883
2025-06-18 08:02:31.599995+00:00,2.2584865
2025-06-18 08:02:44.228119+00:00,2.258487
2025-06-18 08:03:48.781361+00:00,2.2584869
2025-06-18 08:05:00.675819+00:00,2.2584865
2025-06-18 15:21:15.229802+00:00,2.2584874
2025-06-18 15:21:24.785178+00:00,2.2584873
2025-06-18 15:21:38.766734+00:00,2.2584876
2025-06-18 15:21:49.769625+00:00,2.2584868
2025-06-18 15:22:14.628271+00:00,2.2584873
2025-06-18 15:22:27.128649+00:00,2.2584871
2025-06-18 15:22:39.745188+00:00,2.2584876
2025-06-18 15:22:52.165432+00:00,2.2584879
2025-06-18 15:23:05.001677+00:00,2.2584875
2025-06-18 15:23:18.187015+00:00,2.2584874
2025-06-18 15:23:30.634762+00:00,2.2584871
2025-06-18 15:23:46.623257+00:00,2.2584869
2025-06-18 15:24:13.523058+00:00,2.258487
2025-06-18 15:24:33.308975+00:00,2.2584869
2025-06-18 15:25:48.347982+00:00,2.258487
2025-06-18 15:26:01.022714+00:00,2.2584873
2025-06-18 15:26:13.581108+00:00,2.2584878
2025-06-18 15:26:25.790165+00:00,2.2584875
2025-06-18 15:26:38.810389+00:00,2.2584875
2025-06-18 15:26:52.147381+00:00,2.258487
2025-06-18 15:27:42.524764+00:00,2.258487
2025-06-18 15:28:33.721029+00:00,2.2584869
2025-06-18 15:28:45.952160+00:00,2.258487
2025-06-18 15:28:58.342106+00:00,2.2584878
2025-06-18 15:29:12.026061+00:00,2.2584874
2025-06-18 15:29:23.886997+00:00,2.2584874
2025-06-18 15:29:36.703531+00:00,2.2584874
2025-06-18 15:29:50.625808+00:00,2.2584875
2025-06-18 15:30:01.750962+00:00,2.2584873
2025-06-18 15:30:28.166820+00:00,2.2584877
2025-06-18 15:30:52.409753+00:00,2.2584872
2025-06-18 15:31:04.697790+00:00,2.2584877
2025-06-18 15:31:16.722107+00:00,2.2584869
2025-06-18 15:31:32.887262+00:00,2.2584875
2025-06-18 15:31:41.452116+00:00,2.2584878
2025-06-18 15:31:53.742932+00:00,2.2584875
2025-06-18 15:32:06.963305+00:00,2.2584875
2025-06-18 15:32:20.334725+00:00,2.258488
2025-06-18 15:32:34.324019+00:00,2.2584871
2025-06-18 15:32:44.829820+00:00,2.2584871
2025-06-18 15:32:56.903017+00:00,2.2584879
2025-06-18 15:33:09.727123+00:00,2.2584871
2025-06-18 15:33:22.359715+00:00,2.2584878
2025-06-18 15:33:34.282489+00:00,2.2584865
2025-06-18 15:33:46.758445+00:00,2.2584877
2025-06-18 15:33:59.238078+00:00,2.2584879
2025-06-18 15:34:12.146596+00:00,2.2584877
2025-06-18 15:34:25.488783+00:00,2.2584874
2025-06-18 15:34:38.299998+00:00,2.2584876
2025-06-18 15:34:49.380965+00:00,2.2584879
2025-06-18 15:35:22.973752+00:00,2.2584871
2025-06-18 15:35:40.240429+00:00,2.2584876
2025-06-18 15:35:52.817365+00:00,2.2584876
2025-06-18 15:36:18.479498+00:00,2.2584868
2025-06-18 15:36:31.488316+00:00,2.2584875
2025-06-18 15:36:43.742937+00:00,2.2584874
2025-06-18 15:36:56.287143+00:00,2.2584874
2025-06-18 15:37:09.871184+00:00,2.258488
2025-06-18 15:37:22.071807+00:00,2.2584875
2025-06-18 15:37:35.014275+00:00,2.2584879
2025-06-18 15:37:47.444706+00:00,2.2584874
2025-06-18 15:38:02.128964+00:00,2.2584876
2025-06-18 15:38:12.445273+00:00,2.2584877
2025-06-18 15:38:25.162204+00:00,2.2584869
2025-06-18 15:38:38.343643+00:00,2.2584875
2025-06-18 15:38:50.787490+00:00,2.2584875
2025-06-18 15:39:03.153018+00:00,2.2584875
2025-06-18 15:39:15.803860+00:00,2.2584869
2025-06-18 15:39:27.274700+00:00,2.2584874
2025-06-18 15:39:41.275808+00:00,2.2584876
2025-06-18 15:40:12.816556+00:00,2.2584877
2025-06-18 15:40:42.924128+00:00,2.258487
2025-06-18 15:40:54.657533+00:00,2.2584872
2025-06-18 15:41:07.783437+00:00,2.2584872
2025-06-18 15:41:19.514851+00:00,2.2584879
2025-06-18 15:41:32.239338+00:00,2.2584877
2025-06-18 15:41:45.047892+00:00,2.258487
2025-06-18 15:42:00.856385+00:00,2.258488
2025-06-18 15:42:10.206243+00:00,2.2584873
2025-06-18 15:42:21.963018+00:00,2.2584873
2025-06-18 15:42:34.926485+00:00,2.2584872
2025-06-18 15:42:47.849096+00:00,2.2584876
2025-06-18 15:43:00.122294+00:00,2.2584878
2025-06-18 15:43:12.012844+00:00,2.258487
2025-06-18 15:43:24.211326+00:00,2.2584874
2025-06-18 15:43:38.003859+00:00,2.2584874
2025-06-18 15:43:49.760951+00:00,2.258488
2025-06-18 15:44:02.436339+00:00,2.2584874
2025-06-18 15:44:15.791893+00:00,2.2584875
2025-06-18 15:44:27.687787+00:00,2.2584873
2025-06-18 15:44:41.826683+00:00,2.2584875
2025-06-18 15:44:54.080207+00:00,2.2584876
2025-06-18 15:45:05.860630+00:00,2.2584879
2025-06-18 15:45:18.788646+00:00,2.2584871
2025-06-18 15:45:31.434269+00:00,2.2584875
2025-06-18 15:45:43.542871+00:00,2.2584872
2025-06-18 15:45:56.049806+00:00,2.2584874
2025-06-18 15:46:09.274820+00:00,2.2584876
2025-06-18 15:46:21.700224+00:00,2.2584872
2025-06-18 15:46:34.053055+00:00,2.2584868
2025-06-18 15:46:47.047950+00:00,2.2584872
2025-06-18 15:47:02.207437+00:00,2.2584868
2025-06-18 15:47:12.011979+00:00,2.2584867
2025-06-18 15:47:27.897459+00:00,2.2584878
2025-06-18 15:47:49.231203+00:00,2.2584874
2025-06-18 15:48:02.465402+00:00,2.2584874
2025-06-18 15:48:51.130050+00:00,2.2584872
2025-06-18 15:49:16.730969+00:00,2.2584874
2025-06-18 15:49:28.846384+00:00,2.2584878
