time,counts_ratio
2025-07-23 05:53:03.584245+00:00,2.2584875
2025-07-23 05:53:17.661333+00:00,2.2584878
2025-07-23 05:53:28.856821+00:00,2.2584873
2025-07-23 05:53:41.889184+00:00,2.2584884
2025-07-23 05:54:07.473710+00:00,2.258488
2025-07-23 05:54:33.125026+00:00,2.258487
2025-07-23 05:54:45.511135+00:00,2.258487
2025-07-23 05:54:58.112535+00:00,2.2584878
2025-07-23 05:55:11.376274+00:00,2.2584868
2025-07-23 05:55:50.462268+00:00,2.2584883
2025-07-23 05:56:13.761724+00:00,2.2584883
2025-07-23 05:56:50.898632+00:00,2.2584876
2025-07-23 05:57:04.036928+00:00,2.2584874
2025-07-23 05:57:15.623014+00:00,2.2584881
2025-07-23 05:57:27.982729+00:00,2.2584879
2025-07-23 05:57:40.806672+00:00,2.2584873
2025-07-23 05:57:53.635127+00:00,2.2584881
2025-07-23 05:58:08.201211+00:00,2.2584874
2025-07-23 05:58:19.065678+00:00,2.2584873
2025-07-23 05:58:31.942521+00:00,2.2584872
2025-07-23 05:58:43.933771+00:00,2.2584876
2025-07-23 05:59:46.168813+00:00,2.2584876
2025-07-23 05:59:58.568473+00:00,2.2584878
2025-07-23 06:00:11.019686+00:00,2.2584876
2025-07-23 06:00:23.618787+00:00,2.2584879
2025-07-23 06:00:36.523269+00:00,2.258488
2025-07-23 06:00:52.540818+00:00,2.2584869
2025-07-23 06:01:16.351054+00:00,2.2584877
2025-07-23 06:01:26.025546+00:00,2.2584874
2025-07-23 06:01:38.972831+00:00,2.2584874
2025-07-23 06:01:51.568389+00:00,2.2584876
2025-07-23 06:02:03.570425+00:00,2.258488
2025-07-23 06:02:15.873650+00:00,2.2584883
2025-07-23 06:02:28.123650+00:00,2.2584876
2025-07-23 06:02:42.595178+00:00,2.2584881
2025-07-23 06:02:53.239894+00:00,2.2584882
2025-07-23 06:03:05.781774+00:00,2.2584881
2025-07-23 06:03:18.322891+00:00,2.2584874
2025-07-23 06:03:31.851260+00:00,2.258487
2025-07-23 06:03:42.970566+00:00,2.2584876
2025-07-23 06:03:55.553321+00:00,2.258487
2025-07-23 06:04:08.160297+00:00,2.2584881
2025-07-23 06:04:21.068969+00:00,2.2584877
2025-07-23 06:04:46.127196+00:00,2.2584872
2025-07-23 06:04:59.039580+00:00,2.2584877
2025-07-23 06:05:12.306901+00:00,2.2584875
2025-07-23 06:05:25.027938+00:00,2.2584874
2025-07-23 06:05:37.628990+00:00,2.2584882
2025-07-23 06:05:50.016403+00:00,2.2584875
